Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.825	1.535	32.444	43.580
2	1.278	1.182	53.310	58.030
3	1.003	1.013	64.174	63.630
4	0.858	1.109	69.468	62.140
5	0.762	1.129	73.052	63.560
6	0.695	0.698	75.594	75.360
7	0.638	0.929	77.706	70.620
8	0.596	0.751	79.460	75.190
9	0.570	0.894	80.116	72.100
10	0.549	0.783	80.976	74.340
11	0.525	0.792	81.816	73.610
12	0.519	0.713	82.152	75.470
13	0.496	0.645	82.970	78.390
14	0.487	0.925	83.306	71.220
15	0.474	0.693	83.606	77.810
16	0.461	0.846	83.974	73.120
17	0.457	0.552	84.222	81.210
18	0.450	0.741	84.380	74.480
19	0.443	1.403	84.766	66.240
20	0.436	0.722	84.962	75.800
21	0.427	0.544	85.308	82.060
22	0.422	0.573	85.492	81.560
23	0.417	1.104	85.804	68.780
24	0.411	0.662	85.696	77.940
25	0.409	0.547	85.932	81.780
26	0.414	0.686	85.736	76.920
27	0.400	0.632	86.174	78.830
28	0.397	0.800	86.284	75.550
29	0.393	0.741	86.376	76.220
30	0.397	0.635	86.368	80.110
31	0.390	0.699	86.644	78.840
32	0.224	0.247	92.560	91.210
33	0.170	0.227	94.328	92.060
34	0.147	0.224	95.132	92.170
35	0.134	0.225	95.524	92.500
36	0.123	0.223	95.862	92.530
37	0.112	0.224	96.364	92.470
38	0.103	0.226	96.564	92.770
39	0.093	0.226	96.992	92.600
40	0.089	0.231	97.082	92.680
41	0.081	0.232	97.462	92.550
42	0.077	0.246	97.564	92.380
43	0.072	0.245	97.722	92.270
44	0.069	0.255	97.864	91.950
45	0.062	0.240	98.060	92.500
46	0.064	0.240	98.026	92.810
47	0.043	0.207	98.884	93.370
48	0.035	0.207	99.218	93.340
49	0.031	0.207	99.330	93.430
50	0.030	0.207	99.350	93.410
51	0.028	0.209	99.426	93.460
52	0.028	0.210	99.470	93.420
53	0.026	0.211	99.454	93.370
54	0.025	0.209	99.526	93.580
55	0.025	0.211	99.518	93.520
56	0.024	0.211	99.582	93.560
57	0.023	0.210	99.618	93.600
58	0.023	0.212	99.574	93.470
59	0.022	0.212	99.602	93.630
60	0.021	0.215	99.652	93.510
