Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.997	3.726	8.478	12.270
2	3.463	3.324	15.994	18.970
3	3.012	2.936	24.126	25.860
4	2.562	2.870	32.714	28.280
5	2.239	2.333	39.792	39.100
6	2.038	2.212	44.246	40.800
7	1.901	2.085	47.552	43.720
8	1.799	2.051	50.182	45.190
9	1.725	2.212	51.750	44.320
10	1.650	2.252	53.672	43.190
11	1.595	1.959	55.210	47.570
12	1.547	1.847	56.590	50.950
13	1.480	1.874	58.042	49.780
14	1.439	2.061	59.032	46.720
15	1.401	2.181	60.170	45.380
16	1.363	1.848	61.178	50.420
17	1.335	1.738	61.872	53.360
18	1.303	1.858	62.632	50.930
19	1.278	1.739	63.602	53.340
20	1.256	1.702	63.658	53.760
21	1.250	1.694	63.932	54.210
22	1.226	1.905	64.698	51.980
23	1.207	1.786	65.094	53.620
24	1.190	1.726	65.684	54.640
25	1.179	1.613	66.144	55.990
26	1.161	1.768	66.302	54.500
27	1.151	1.557	66.636	57.140
28	1.144	1.792	66.712	54.410
29	1.143	1.851	67.028	54.420
30	1.134	1.747	67.026	54.380
31	1.119	1.699	67.484	55.330
32	0.694	0.888	80.040	74.030
33	0.557	0.874	83.898	74.590
34	0.501	0.868	85.632	74.660
35	0.459	0.872	86.982	74.680
36	0.420	0.865	88.224	74.760
37	0.387	0.873	89.260	74.820
38	0.359	0.885	90.196	74.950
39	0.330	0.910	90.854	74.600
40	0.305	0.891	91.820	74.970
41	0.282	0.917	92.622	74.720
42	0.259	0.943	93.342	74.430
43	0.237	0.926	94.108	75.080
44	0.221	0.959	94.516	74.200
45	0.205	0.950	95.088	74.740
46	0.189	0.982	95.652	73.540
47	0.137	0.895	97.540	75.930
48	0.117	0.888	98.222	76.120
49	0.108	0.893	98.462	76.220
50	0.104	0.889	98.558	75.900
51	0.100	0.892	98.696	76.120
52	0.097	0.887	98.800	76.210
53	0.095	0.894	98.762	76.140
54	0.091	0.894	98.882	76.090
55	0.090	0.897	98.922	76.090
56	0.087	0.902	99.060	75.940
57	0.085	0.902	99.072	75.960
58	0.083	0.901	99.114	75.950
59	0.081	0.908	99.220	76.010
60	0.081	0.910	99.102	75.920
