Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.972	3.740	8.814	11.790
2	3.447	3.380	16.422	17.950
3	2.979	2.910	24.930	26.240
4	2.545	2.687	33.420	31.110
5	2.231	2.375	39.852	38.460
6	2.034	2.263	44.284	40.010
7	1.891	2.250	47.578	40.990
8	1.797	1.985	50.166	47.270
9	1.724	2.067	51.774	45.650
10	1.649	2.106	53.650	45.400
11	1.600	1.855	55.076	49.550
12	1.557	1.893	56.170	48.580
13	1.501	1.808	57.544	51.010
14	1.466	2.484	58.228	40.160
15	1.429	2.207	59.422	45.290
16	1.390	2.000	60.318	47.630
17	1.356	1.655	61.262	54.900
18	1.326	2.295	62.144	44.710
19	1.298	1.741	62.808	53.100
20	1.276	1.802	63.018	51.900
21	1.263	1.782	63.718	53.150
22	1.242	1.833	64.316	52.280
23	1.227	1.855	64.826	52.410
24	1.201	1.755	65.294	54.500
25	1.197	1.921	65.282	50.990
26	1.176	1.636	65.920	56.380
27	1.167	1.737	66.376	53.830
28	1.163	2.096	66.280	49.520
29	1.146	1.693	66.846	55.330
30	1.149	1.748	66.706	54.560
31	1.127	1.756	67.246	54.060
32	0.689	0.882	80.102	74.460
33	0.554	0.878	83.976	74.370
34	0.497	0.863	85.722	75.120
35	0.460	0.863	86.724	74.880
36	0.419	0.854	88.004	75.200
37	0.391	0.863	88.922	75.220
38	0.358	0.881	90.002	75.300
39	0.331	0.906	90.846	74.610
40	0.304	0.892	91.682	75.000
41	0.283	0.918	92.454	74.750
42	0.261	0.915	93.064	74.490
43	0.242	0.945	93.788	74.140
44	0.227	0.977	94.120	73.750
45	0.212	0.944	94.706	74.470
46	0.196	0.948	95.182	74.420
47	0.136	0.892	97.494	76.350
48	0.116	0.889	98.098	76.330
49	0.110	0.897	98.192	75.970
50	0.103	0.896	98.474	76.130
51	0.101	0.896	98.454	76.220
52	0.097	0.898	98.600	76.190
53	0.096	0.900	98.654	76.120
54	0.093	0.899	98.796	76.240
55	0.090	0.901	98.798	76.140
56	0.087	0.912	98.916	76.090
57	0.087	0.910	98.950	76.150
58	0.084	0.912	98.932	75.980
59	0.082	0.919	99.030	76.060
60	0.081	0.919	99.050	75.720
