Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.967	3.674	8.972	12.850
2	3.439	3.298	16.726	19.170
3	2.979	2.951	24.746	25.540
4	2.568	2.697	32.640	31.590
5	2.257	2.779	39.576	32.050
6	2.048	2.101	44.176	43.440
7	1.904	2.393	47.624	39.950
8	1.798	2.111	50.156	44.520
9	1.726	2.008	51.852	46.660
10	1.659	2.176	53.700	44.040
11	1.609	1.809	55.010	50.680
12	1.568	1.754	55.732	51.880
13	1.514	1.953	57.160	49.220
14	1.470	2.287	58.290	43.830
15	1.427	2.315	59.584	42.460
16	1.389	1.888	60.696	49.990
17	1.357	1.773	61.122	52.950
18	1.338	2.280	61.890	45.110
19	1.303	1.743	62.888	53.250
20	1.280	1.653	63.154	55.080
21	1.270	1.722	63.600	53.590
22	1.245	2.064	64.196	49.360
23	1.230	1.773	64.342	52.920
24	1.206	1.960	65.166	50.180
25	1.206	1.768	65.214	53.970
26	1.176	1.836	65.868	52.240
27	1.175	1.966	66.152	50.890
28	1.163	1.813	66.214	53.430
29	1.159	1.964	66.636	52.210
30	1.155	1.889	66.598	53.190
31	1.129	1.941	67.258	50.590
32	0.696	0.879	79.850	74.490
33	0.560	0.882	83.974	74.150
34	0.504	0.867	85.506	74.960
35	0.466	0.865	86.608	74.810
36	0.428	0.861	87.710	75.040
37	0.399	0.870	88.670	74.990
38	0.369	0.888	89.532	75.050
39	0.338	0.895	90.706	74.930
40	0.315	0.894	91.322	75.400
41	0.295	0.919	91.958	74.950
42	0.273	0.932	92.706	74.300
43	0.253	0.932	93.400	74.940
44	0.237	0.949	93.978	74.400
45	0.224	0.962	94.192	74.250
46	0.207	1.002	94.946	73.840
47	0.147	0.898	97.050	76.560
48	0.126	0.893	97.766	76.370
49	0.118	0.902	98.032	76.330
50	0.111	0.904	98.228	76.230
51	0.110	0.907	98.270	76.120
52	0.105	0.903	98.364	76.180
53	0.102	0.908	98.524	76.060
54	0.099	0.906	98.568	76.030
55	0.098	0.911	98.590	76.180
56	0.094	0.920	98.688	75.970
57	0.095	0.918	98.668	76.090
58	0.091	0.922	98.792	76.120
59	0.089	0.926	98.864	76.150
60	0.088	0.929	98.844	75.980
