Epoch	Train loss	Test loss	Train Acc	Test Acc
1	2.828	1.918	17.102	23.990
2	1.797	1.707	30.756	35.680
3	1.528	1.397	42.462	47.400
4	1.253	1.267	54.124	55.130
5	1.055	1.067	62.112	62.000
6	0.918	0.924	67.380	67.450
7	0.805	1.226	71.768	61.070
8	0.705	0.792	75.382	73.530
9	0.644	0.807	77.596	73.400
10	0.603	0.607	79.088	79.120
11	0.585	0.835	79.822	73.740
12	0.556	0.791	80.876	74.220
13	0.536	0.583	81.562	80.740
14	0.526	0.758	81.864	75.340
15	0.516	0.644	82.448	77.650
16	0.503	0.893	82.694	70.890
17	0.493	0.766	83.138	76.230
18	0.483	0.635	83.318	78.630
19	0.478	0.747	83.912	76.000
20	0.465	0.528	83.934	82.060
21	0.453	0.570	84.480	81.030
22	0.452	0.503	84.594	82.990
23	0.447	0.577	84.732	80.840
24	0.439	0.797	85.036	74.540
25	0.430	0.597	85.104	79.670
26	0.426	0.578	85.448	80.640
27	0.425	0.637	85.456	79.100
28	0.411	0.530	85.888	82.250
29	0.414	0.742	85.974	76.950
30	0.410	0.534	86.064	82.580
31	0.401	0.634	86.236	78.530
32	0.236	0.241	92.116	91.660
33	0.179	0.240	93.848	91.640
34	0.159	0.218	94.570	92.510
35	0.144	0.225	95.090	92.590
36	0.127	0.218	95.638	92.490
37	0.119	0.229	95.882	92.430
38	0.110	0.226	96.190	92.740
39	0.102	0.232	96.488	92.640
40	0.095	0.229	96.658	92.730
41	0.087	0.227	96.968	93.010
42	0.085	0.244	97.162	92.670
43	0.080	0.249	97.308	92.360
44	0.075	0.234	97.422	93.050
45	0.071	0.290	97.598	91.620
46	0.071	0.262	97.560	92.210
47	0.067	0.258	97.660	92.260
48	0.065	0.302	97.754	91.370
49	0.062	0.269	97.904	92.410
50	0.062	0.267	97.882	92.430
51	0.062	0.264	97.910	92.390
52	0.035	0.213	99.000	93.560
53	0.026	0.214	99.250	93.710
54	0.020	0.220	99.456	93.560
55	0.019	0.217	99.520	93.790
56	0.016	0.220	99.616	93.790
57	0.015	0.219	99.614	93.780
58	0.014	0.226	99.648	93.700
59	0.014	0.224	99.646	93.860
60	0.012	0.226	99.712	93.770
