Epoch	Train loss	Test loss	Train Acc	Test Acc
1	2.894	2.304	10.344	10.600
2	2.268	2.164	12.518	17.250
3	1.984	1.911	21.742	23.870
4	1.874	1.779	27.066	31.540
5	1.697	1.610	35.974	40.500
6	1.434	1.427	47.388	48.860
7	1.212	1.205	56.210	57.750
8	1.064	0.992	62.046	65.110
9	0.954	1.423	65.772	55.870
10	0.876	0.884	69.144	68.290
11	0.813	0.919	71.406	68.990
12	0.757	0.794	73.562	72.870
13	0.711	1.364	75.328	56.100
14	0.682	0.716	76.378	75.660
15	0.653	1.068	77.308	64.870
16	0.625	0.770	78.450	74.530
17	0.617	0.775	78.486	73.400
18	0.596	0.665	79.446	77.340
19	0.578	0.996	80.132	69.060
20	0.563	0.680	80.664	76.550
21	0.547	0.886	81.320	71.580
22	0.548	0.669	81.106	77.240
23	0.537	0.832	81.670	73.850
24	0.518	0.856	82.294	71.200
25	0.515	0.967	82.034	67.680
26	0.508	0.757	82.452	75.220
27	0.495	0.787	82.900	75.690
28	0.483	0.718	83.482	76.270
29	0.482	1.136	83.570	66.840
30	0.478	0.548	83.594	81.220
31	0.473	0.546	83.804	81.210
32	0.294	0.292	90.016	90.120
33	0.240	0.280	91.672	90.450
34	0.218	0.273	92.534	90.450
35	0.199	0.278	93.056	90.650
36	0.187	0.267	93.616	90.870
37	0.175	0.275	93.918	90.900
38	0.165	0.283	94.262	90.710
39	0.157	0.298	94.536	90.510
40	0.152	0.279	94.682	91.050
41	0.144	0.296	95.112	90.610
42	0.139	0.253	95.212	91.880
43	0.131	0.283	95.434	90.940
44	0.129	0.266	95.546	91.410
45	0.125	0.299	95.632	90.710
46	0.125	0.282	95.668	91.310
47	0.117	0.298	95.948	90.820
48	0.115	0.309	96.016	90.540
49	0.111	0.284	96.086	91.180
50	0.111	0.303	96.132	90.690
51	0.109	0.295	96.194	91.130
52	0.066	0.243	97.928	92.610
53	0.048	0.241	98.558	92.830
54	0.043	0.245	98.656	92.900
55	0.037	0.247	98.956	92.850
56	0.036	0.251	98.954	92.890
57	0.031	0.253	99.080	92.840
58	0.030	0.257	99.174	92.860
59	0.028	0.253	99.244	93.050
60	0.026	0.263	99.252	92.780
