Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.848	3.529	10.478	15.660
2	3.060	3.414	23.280	21.840
3	2.497	2.568	34.100	33.480
4	2.128	2.259	41.764	40.070
5	1.878	2.028	48.010	45.040
6	1.703	2.142	52.506	43.780
7	1.574	1.882	55.336	47.770
8	1.475	1.842	57.984	49.720
9	1.396	1.912	59.920	48.910
10	1.338	2.003	61.438	48.920
11	1.283	1.733	62.780	53.540
12	1.244	2.118	63.876	48.990
13	1.204	1.585	65.070	56.230
14	1.166	1.727	66.018	53.670
15	1.135	1.880	67.042	51.660
16	1.105	1.732	67.896	54.170
17	1.085	1.912	68.114	51.850
18	1.068	1.875	68.604	53.210
19	1.041	1.894	69.540	52.400
20	1.019	1.647	70.206	56.560
21	1.004	1.609	70.394	58.500
22	1.004	1.794	70.652	54.420
23	0.974	1.659	71.414	57.280
24	0.967	1.582	71.578	58.870
25	0.953	1.730	71.864	56.800
26	0.947	1.572	72.202	58.720
27	0.937	1.659	72.400	58.690
28	0.919	1.574	73.140	59.350
29	0.912	1.589	73.224	58.530
30	0.909	1.571	73.306	58.830
31	0.905	1.622	73.432	58.250
32	0.465	0.821	86.258	76.460
33	0.318	0.820	90.534	77.330
34	0.255	0.824	92.550	77.710
35	0.214	0.846	93.774	77.540
36	0.184	0.876	94.636	77.580
37	0.153	0.917	95.702	76.750
38	0.127	0.920	96.502	77.290
39	0.110	0.920	96.992	77.310
40	0.093	0.985	97.570	76.820
41	0.084	0.986	97.878	76.830
42	0.074	1.010	98.188	76.690
43	0.067	0.987	98.398	76.750
44	0.062	0.982	98.486	76.990
45	0.056	1.005	98.702	77.050
46	0.052	1.010	98.782	77.130
47	0.053	1.042	98.714	76.380
48	0.051	1.040	98.728	77.290
49	0.044	1.036	99.008	76.720
50	0.045	1.030	99.072	76.710
51	0.048	1.040	98.926	77.140
52	0.031	0.957	99.410	78.500
53	0.021	0.954	99.730	78.860
54	0.019	0.948	99.766	78.930
55	0.016	0.944	99.844	78.880
56	0.015	0.945	99.858	79.090
57	0.014	0.937	99.840	79.220
58	0.013	0.945	99.872	79.180
59	0.013	0.945	99.912	79.020
60	0.013	0.945	99.880	79.180
