Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.890	3.564	9.886	15.180
2	3.117	3.200	22.344	22.810
3	2.503	2.949	34.116	28.940
4	2.109	2.303	42.272	39.110
5	1.862	2.043	48.452	44.660
6	1.692	2.029	52.590	45.930
7	1.564	2.124	55.578	44.270
8	1.472	1.839	57.598	50.180
9	1.394	1.885	59.948	49.360
10	1.332	1.947	61.836	50.590
11	1.287	1.604	62.956	55.710
12	1.239	2.071	64.112	47.640
13	1.204	1.978	64.956	48.880
14	1.165	1.662	66.064	56.190
15	1.133	1.674	67.034	54.520
16	1.106	1.485	67.780	58.900
17	1.082	2.284	68.320	46.420
18	1.072	1.726	68.610	55.420
19	1.044	2.095	69.334	50.140
20	1.032	1.623	69.780	57.890
21	1.013	1.734	70.140	55.690
22	0.992	1.477	70.966	60.350
23	0.985	1.801	71.152	54.940
24	0.974	1.657	71.478	56.790
25	0.957	1.793	71.700	55.330
26	0.950	1.780	71.988	56.630
27	0.937	1.686	72.474	57.070
28	0.928	1.717	72.594	56.160
29	0.929	1.643	72.550	57.040
30	0.915	1.647	72.982	59.260
31	0.903	1.559	73.470	59.430
32	0.465	0.824	86.128	76.720
33	0.324	0.819	90.422	77.210
34	0.262	0.821	92.262	77.280
35	0.218	0.845	93.642	77.650
36	0.186	0.869	94.648	77.470
37	0.157	0.874	95.554	77.540
38	0.133	0.890	96.492	77.780
39	0.111	0.916	97.036	77.770
40	0.096	0.948	97.564	77.380
41	0.085	0.950	97.976	77.310
42	0.075	0.935	98.204	77.370
43	0.066	0.944	98.508	77.630
44	0.060	0.959	98.658	77.910
45	0.057	0.975	98.742	77.530
46	0.052	0.984	98.858	77.380
47	0.050	1.000	98.968	76.950
48	0.046	0.994	99.058	77.300
49	0.049	0.957	98.952	77.990
50	0.045	0.993	99.036	76.710
51	0.045	0.991	99.084	77.210
52	0.026	0.926	99.604	78.700
53	0.020	0.920	99.772	78.750
54	0.017	0.908	99.812	78.950
55	0.015	0.907	99.862	79.060
56	0.015	0.905	99.844	79.010
57	0.014	0.902	99.888	78.900
58	0.013	0.903	99.886	79.050
59	0.013	0.901	99.914	79.300
60	0.012	0.903	99.908	79.190
