Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.929	3.629	9.292	13.260
2	3.154	3.125	21.620	22.840
3	2.518	2.531	33.638	34.130
4	2.130	2.317	41.950	38.220
5	1.883	2.062	47.630	44.390
6	1.708	2.094	52.250	44.240
7	1.576	2.030	55.498	44.970
8	1.480	2.030	57.692	47.550
9	1.402	2.001	60.088	47.600
10	1.342	1.946	61.470	50.320
11	1.296	1.820	62.624	51.720
12	1.246	1.966	63.912	50.050
13	1.208	1.823	65.186	52.760
14	1.172	1.549	65.984	57.020
15	1.141	1.745	66.660	53.280
16	1.110	1.581	67.536	56.710
17	1.103	1.978	67.898	50.410
18	1.074	1.643	68.734	57.680
19	1.046	1.913	69.224	53.900
20	1.033	1.560	69.692	57.600
21	1.011	1.650	70.250	57.470
22	1.003	1.637	70.628	57.920
23	0.984	1.485	71.102	60.310
24	0.980	1.696	71.338	56.190
25	0.967	1.835	71.630	53.970
26	0.950	1.675	71.994	57.310
27	0.944	1.553	72.246	59.080
28	0.935	1.730	72.414	56.320
29	0.928	1.656	72.996	56.640
30	0.925	1.688	72.778	57.230
31	0.915	1.517	72.982	60.270
32	0.470	0.817	86.122	76.720
33	0.326	0.816	90.350	77.190
34	0.265	0.828	92.216	77.460
35	0.223	0.837	93.548	77.650
36	0.190	0.852	94.668	77.700
37	0.158	0.868	95.648	77.330
38	0.133	0.872	96.492	77.690
39	0.110	0.893	97.246	77.690
40	0.098	0.938	97.536	77.240
41	0.085	0.927	97.980	77.150
42	0.076	0.951	98.186	77.400
43	0.066	0.938	98.574	77.110
44	0.060	0.960	98.658	77.100
45	0.056	0.952	98.828	77.210
46	0.050	0.954	99.016	77.460
47	0.050	0.956	98.950	77.390
48	0.042	0.981	99.226	77.060
49	0.040	0.970	99.272	77.260
50	0.043	1.003	99.152	76.850
51	0.043	1.014	99.134	76.300
52	0.029	0.909	99.608	78.430
53	0.021	0.905	99.750	78.740
54	0.018	0.907	99.824	79.060
55	0.016	0.898	99.870	78.840
56	0.016	0.900	99.850	78.860
57	0.014	0.894	99.884	79.030
58	0.014	0.901	99.880	78.880
59	0.013	0.898	99.922	79.010
60	0.012	0.899	99.910	78.990
