Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.862	3.445	12.700	17.880
2	3.147	3.159	22.714	23.210
3	2.769	2.679	29.656	31.430
4	2.523	2.624	34.238	33.210
5	2.337	2.563	38.320	34.540
6	2.194	2.344	41.314	38.620
7	2.081	2.208	43.912	42.870
8	1.983	2.299	45.960	39.890
9	1.904	2.183	47.548	43.030
10	1.833	2.052	49.506	45.060
11	1.775	2.005	50.752	47.110
12	1.721	2.062	52.210	45.920
13	1.683	1.983	53.064	48.430
14	1.647	1.944	53.806	47.590
15	1.613	2.142	54.758	45.700
16	1.577	1.788	55.548	51.530
17	1.548	1.873	56.312	49.990
18	1.518	2.063	57.002	47.060
19	1.487	1.826	57.812	50.930
20	1.472	1.862	58.276	49.960
21	1.453	2.079	58.814	47.590
22	1.432	1.767	59.078	52.990
23	1.410	1.671	59.722	53.930
24	1.401	1.856	60.182	50.120
25	1.391	1.942	60.358	49.940
26	1.357	1.695	61.056	53.660
27	1.357	1.754	60.918	52.480
28	1.350	1.902	61.400	51.180
29	1.346	1.879	61.358	50.900
30	1.324	1.749	61.906	53.010
31	1.316	1.723	62.302	53.480
32	0.842	0.991	75.468	71.200
33	0.691	0.964	79.300	71.820
34	0.631	0.940	80.976	72.680
35	0.575	0.941	82.524	73.230
36	0.538	0.965	83.570	72.910
37	0.502	0.989	84.578	72.580
38	0.468	0.998	85.398	72.670
39	0.436	1.023	86.704	72.430
40	0.398	1.042	87.802	72.030
41	0.375	1.070	88.420	72.000
42	0.351	1.090	89.096	71.740
43	0.327	1.122	89.940	71.760
44	0.300	1.117	90.628	71.790
45	0.291	1.128	91.056	72.170
46	0.270	1.193	91.742	70.730
47	0.256	1.170	92.092	71.520
48	0.240	1.156	92.672	71.680
49	0.234	1.188	92.692	71.750
50	0.225	1.210	93.106	71.120
51	0.222	1.288	93.124	70.550
52	0.130	1.090	96.600	74.280
53	0.092	1.092	98.008	74.040
54	0.082	1.096	98.278	73.950
55	0.074	1.112	98.536	74.150
56	0.070	1.106	98.644	74.310
57	0.066	1.115	98.730	74.220
58	0.060	1.118	98.964	73.830
59	0.059	1.121	98.946	73.980
60	0.055	1.122	99.090	74.270
