Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.150	3.552	9.888	16.060
2	3.243	3.074	20.154	23.070
3	2.733	2.899	29.474	27.100
4	2.398	2.482	36.248	36.380
5	2.169	2.256	41.356	40.320
6	2.004	2.263	45.148	41.690
7	1.865	2.415	48.460	38.280
8	1.779	1.979	50.500	46.720
9	1.697	2.012	52.332	46.880
10	1.641	1.981	53.882	47.530
11	1.589	1.836	55.350	50.330
12	1.537	2.170	56.410	46.010
13	1.518	2.018	57.006	47.880
14	1.476	1.789	57.964	51.560
15	1.450	2.327	58.622	44.810
16	1.423	1.715	59.484	53.090
17	1.398	2.214	59.906	46.050
18	1.372	1.791	60.830	52.410
19	1.352	1.771	60.960	53.370
20	1.338	1.812	61.478	52.620
21	1.321	1.841	62.042	52.220
22	1.307	1.789	62.548	53.530
23	1.285	1.663	62.878	54.770
24	1.281	1.772	63.030	53.190
25	1.268	1.694	63.332	55.730
26	1.252	1.665	63.814	55.080
27	1.239	1.753	64.106	53.810
28	1.238	1.696	64.206	55.540
29	1.227	2.036	64.384	50.420
30	1.218	1.778	64.884	52.570
31	1.203	1.684	65.204	55.230
32	0.734	0.923	78.146	73.240
33	0.586	0.897	82.258	74.430
34	0.519	0.891	84.224	74.640
35	0.471	0.894	85.514	74.490
36	0.428	0.917	86.818	75.080
37	0.394	0.922	87.970	74.890
38	0.364	0.939	88.798	75.240
39	0.331	0.965	89.732	74.780
40	0.300	0.988	90.646	74.300
41	0.279	1.019	91.258	74.330
42	0.262	1.033	91.922	74.290
43	0.240	1.095	92.620	73.500
44	0.226	1.092	92.900	73.220
45	0.212	1.122	93.432	73.740
46	0.200	1.140	93.848	73.370
47	0.186	1.114	94.252	73.480
48	0.188	1.148	94.224	73.090
49	0.171	1.123	94.794	74.040
50	0.174	1.198	94.700	72.610
51	0.167	1.236	94.928	72.500
52	0.095	1.027	97.562	76.360
53	0.064	1.020	98.732	76.470
54	0.056	1.015	98.916	76.510
55	0.049	1.018	99.164	76.600
56	0.046	1.021	99.222	76.770
57	0.042	1.025	99.370	76.820
58	0.039	1.025	99.424	76.840
59	0.037	1.029	99.472	76.860
60	0.034	1.030	99.592	76.830
