Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.705	3.882	5.998	10.050
2	3.670	3.471	12.776	16.420
3	3.321	3.192	18.924	21.160
4	3.005	3.172	24.366	23.380
5	2.701	2.614	30.166	32.280
6	2.429	2.530	35.818	34.990
7	2.220	2.413	40.186	37.960
8	2.076	2.266	43.544	40.390
9	1.965	2.150	45.822	43.690
10	1.866	2.117	48.360	43.440
11	1.798	2.091	49.904	45.340
12	1.738	2.075	51.432	45.820
13	1.692	2.111	52.760	45.360
14	1.643	1.898	53.642	48.760
15	1.612	1.924	54.496	48.090
16	1.570	1.991	55.602	47.960
17	1.543	2.087	56.268	46.300
18	1.506	2.507	57.164	40.750
19	1.483	1.888	57.778	48.890
20	1.461	1.786	58.314	52.350
21	1.443	1.932	58.968	50.820
22	1.430	1.980	59.088	49.330
23	1.404	1.709	59.912	53.960
24	1.388	1.915	60.204	50.110
25	1.377	1.902	60.852	50.240
26	1.359	1.681	61.154	54.400
27	1.346	1.782	61.482	52.320
28	1.343	1.887	61.566	50.420
29	1.331	2.166	61.912	47.720
30	1.322	1.921	62.002	49.790
31	1.308	2.280	62.496	46.680
32	0.824	0.985	75.808	71.270
33	0.672	0.955	79.762	72.500
34	0.608	0.951	81.588	73.240
35	0.555	0.945	82.938	73.400
36	0.515	0.960	84.084	73.610
37	0.475	0.992	85.380	73.240
38	0.442	0.989	86.276	73.560
39	0.407	1.055	87.334	72.550
40	0.371	1.049	88.410	72.820
41	0.351	1.053	88.942	72.840
42	0.332	1.099	89.660	72.320
43	0.304	1.148	90.508	71.960
44	0.289	1.110	90.988	72.680
45	0.270	1.177	91.496	71.360
46	0.259	1.183	91.986	71.940
47	0.245	1.172	92.260	72.120
48	0.230	1.190	92.892	71.720
49	0.230	1.285	92.800	70.580
50	0.227	1.280	92.844	70.790
51	0.219	1.262	93.082	70.540
52	0.120	1.068	96.938	74.470
53	0.084	1.068	98.130	74.640
54	0.072	1.075	98.628	74.770
55	0.063	1.082	98.884	74.910
56	0.059	1.093	98.940	74.730
57	0.055	1.100	99.030	74.880
58	0.051	1.101	99.174	74.770
59	0.048	1.106	99.216	74.920
60	0.046	1.109	99.252	75.150
