Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.555	1.938	17.630	26.130
2	1.867	1.719	28.134	34.560
3	1.698	1.673	35.566	36.550
4	1.571	1.603	41.196	39.930
5	1.424	1.451	47.576	46.460
6	1.230	1.227	55.198	55.800
7	1.066	1.274	61.908	58.160
8	0.964	1.026	65.616	63.680
9	0.884	0.963	68.612	66.200
10	0.817	0.998	71.148	65.480
11	0.772	0.966	72.882	66.390
12	0.726	0.867	74.466	70.020
13	0.690	0.860	75.854	70.820
14	0.665	1.071	76.768	62.060
15	0.643	0.722	77.738	74.980
16	0.626	0.858	78.080	72.110
17	0.607	0.780	78.988	73.330
18	0.591	0.647	79.454	77.460
19	0.567	0.985	80.334	69.340
20	0.545	0.855	81.098	73.390
21	0.560	0.810	80.546	73.610
22	0.527	0.653	81.910	78.350
23	0.511	0.662	82.374	77.650
24	0.504	0.942	82.510	69.810
25	0.490	0.685	83.164	77.560
26	0.476	0.730	83.696	77.240
27	0.478	0.963	83.704	72.090
28	0.471	0.570	83.790	80.610
29	0.465	0.733	83.974	76.850
30	0.477	0.792	83.528	74.800
31	0.466	0.723	83.918	76.320
32	0.282	0.285	90.472	90.190
33	0.229	0.274	92.234	90.900
34	0.207	0.275	92.844	90.560
35	0.188	0.271	93.428	90.820
36	0.177	0.265	93.970	91.110
37	0.165	0.262	94.312	91.540
38	0.155	0.260	94.720	91.330
39	0.146	0.266	94.928	91.210
40	0.139	0.265	95.096	91.470
41	0.130	0.270	95.532	91.610
42	0.125	0.292	95.826	90.570
43	0.120	0.296	95.906	90.820
44	0.115	0.278	96.116	91.080
45	0.111	0.301	96.126	90.620
46	0.104	0.306	96.404	90.540
47	0.104	0.311	96.480	90.650
48	0.102	0.284	96.552	91.250
49	0.096	0.315	96.724	90.650
50	0.095	0.291	96.688	91.140
51	0.093	0.305	96.810	91.020
52	0.054	0.256	98.338	92.390
53	0.041	0.253	98.842	92.320
54	0.037	0.255	99.014	92.420
55	0.034	0.257	99.056	92.310
56	0.031	0.256	99.160	92.240
57	0.031	0.259	99.216	92.520
58	0.028	0.258	99.348	92.570
59	0.026	0.266	99.368	92.580
60	0.025	0.270	99.422	92.440
