Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.768	3.356	13.278	18.910
2	3.014	2.774	24.660	30.040
3	2.588	2.527	33.004	33.920
4	2.319	2.341	38.488	38.870
5	2.121	2.196	42.506	42.090
6	1.993	2.203	45.718	42.890
7	1.891	2.091	47.966	44.610
8	1.811	2.299	49.666	40.050
9	1.759	2.073	51.268	45.570
10	1.714	2.007	52.164	46.610
11	1.671	2.182	53.120	43.800
12	1.634	2.069	53.872	45.760
13	1.605	1.845	54.740	50.660
14	1.571	2.123	55.524	45.470
15	1.548	2.016	56.274	48.610
16	1.521	1.862	56.868	49.770
17	1.501	1.801	57.412	50.960
18	1.483	1.740	57.790	53.280
19	1.472	1.864	58.070	50.180
20	1.444	1.686	58.966	53.550
21	1.444	1.776	59.102	52.590
22	1.424	1.766	59.452	53.420
23	1.403	1.839	59.652	51.800
24	1.398	1.943	59.840	48.690
25	1.408	1.880	59.622	50.280
26	1.380	1.953	60.372	50.640
27	1.372	1.787	60.726	52.180
28	1.361	2.016	60.996	49.420
29	1.345	1.879	61.444	51.890
30	1.340	1.812	61.538	52.010
31	1.331	1.972	61.568	50.190
32	0.890	1.005	74.032	70.710
33	0.733	1.004	78.006	70.780
34	0.677	0.986	79.236	71.680
35	0.630	0.984	80.820	72.030
36	0.597	0.991	81.596	72.490
37	0.564	0.998	82.728	72.180
38	0.533	1.010	83.518	72.260
39	0.512	0.997	84.090	72.450
40	0.478	1.036	85.098	72.200
41	0.460	1.038	85.592	72.400
42	0.439	1.066	86.112	72.150
43	0.426	1.121	86.726	71.370
44	0.413	1.098	86.978	71.610
45	0.396	1.089	87.568	72.110
46	0.388	1.141	87.766	71.800
47	0.276	1.015	91.878	74.260
48	0.238	1.017	93.076	74.320
49	0.220	1.027	93.706	74.270
50	0.209	1.035	93.960	74.190
51	0.201	1.039	94.414	74.240
52	0.194	1.042	94.604	73.990
53	0.190	1.050	94.680	74.170
54	0.181	1.058	94.930	74.140
55	0.174	1.060	95.244	74.280
56	0.170	1.067	95.300	74.310
57	0.164	1.081	95.540	74.290
58	0.161	1.090	95.592	74.120
59	0.156	1.088	95.828	74.160
60	0.150	1.098	95.974	73.910
