Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.519	4.020	4.702	8.570
2	3.750	3.635	11.508	14.830
3	3.379	3.236	17.800	20.970
4	3.028	3.057	24.242	24.540
5	2.701	2.687	30.780	31.530
6	2.337	2.335	38.464	39.180
7	2.079	2.174	43.964	42.780
8	1.909	2.186	47.988	42.830
9	1.778	1.948	50.886	47.180
10	1.666	1.830	53.920	50.550
11	1.604	2.042	55.230	46.430
12	1.546	2.234	56.776	45.150
13	1.489	1.831	58.210	51.670
14	1.438	1.789	59.482	52.980
15	1.404	2.036	60.394	48.700
16	1.367	1.798	61.262	51.650
17	1.328	1.897	62.106	51.780
18	1.301	1.863	63.130	51.700
19	1.277	1.812	63.598	52.900
20	1.241	1.884	64.498	52.260
21	1.224	1.700	64.952	54.720
22	1.201	2.148	65.588	49.050
23	1.184	1.714	65.816	55.620
24	1.160	1.567	66.586	57.410
25	1.152	1.942	67.132	52.350
26	1.137	1.744	67.266	54.900
27	1.126	1.549	67.572	58.570
28	1.093	1.889	68.646	52.200
29	1.077	1.682	69.016	56.610
30	1.069	1.741	69.154	55.580
31	1.062	1.855	69.390	55.280
32	0.615	0.873	82.610	74.470
33	0.469	0.849	87.224	75.430
34	0.407	0.836	89.262	75.850
35	0.357	0.838	90.808	75.810
36	0.315	0.853	92.074	75.670
37	0.277	0.848	93.362	75.770
38	0.243	0.871	94.430	75.320
39	0.213	0.852	95.448	75.980
40	0.185	0.871	96.370	75.570
41	0.161	0.883	97.144	75.930
42	0.139	0.883	97.700	75.600
43	0.125	0.905	98.136	75.660
44	0.110	0.905	98.480	75.560
45	0.097	0.904	98.772	75.620
46	0.088	0.923	98.922	75.550
47	0.063	0.860	99.484	76.840
48	0.056	0.855	99.638	76.910
49	0.052	0.855	99.690	76.940
50	0.050	0.855	99.738	77.070
51	0.049	0.856	99.760	76.810
52	0.046	0.852	99.804	77.260
53	0.046	0.854	99.818	77.140
54	0.044	0.855	99.838	77.200
55	0.044	0.857	99.834	77.150
56	0.043	0.853	99.868	77.130
57	0.042	0.853	99.840	77.210
58	0.042	0.852	99.846	77.140
59	0.041	0.853	99.878	77.120
60	0.041	0.856	99.860	77.250
