Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.410	4.091	4.840	9.320
2	3.746	3.616	11.334	13.620
3	3.372	3.207	18.016	21.980
4	2.975	3.169	24.952	25.320
5	2.595	2.522	32.588	35.320
6	2.274	2.354	39.594	38.920
7	2.057	2.017	44.526	45.770
8	1.904	2.118	48.130	43.960
9	1.792	1.930	50.522	47.680
10	1.683	1.902	53.542	49.720
11	1.615	1.862	55.040	49.700
12	1.560	2.153	56.396	48.300
13	1.499	2.022	57.860	49.430
14	1.446	1.698	59.332	54.920
15	1.412	1.793	60.110	52.600
16	1.369	1.992	61.516	50.890
17	1.337	1.709	62.184	55.090
18	1.315	1.735	62.538	53.710
19	1.283	1.873	63.340	51.710
20	1.247	1.788	64.206	53.930
21	1.220	1.732	65.080	53.080
22	1.197	1.846	65.706	53.170
23	1.172	1.673	66.310	56.990
24	1.153	1.747	66.940	53.960
25	1.139	1.724	67.258	56.270
26	1.128	1.916	67.462	51.790
27	1.100	1.577	68.294	57.800
28	1.078	1.614	68.952	57.690
29	1.065	1.485	69.314	59.840
30	1.050	1.610	69.562	58.920
31	1.045	1.680	69.628	56.500
32	0.609	0.872	83.094	74.520
33	0.468	0.843	87.282	75.760
34	0.403	0.825	89.310	75.970
35	0.352	0.826	90.832	76.190
36	0.314	0.837	91.930	76.190
37	0.273	0.835	93.422	76.490
38	0.243	0.851	94.458	76.390
39	0.213	0.846	95.324	76.100
40	0.187	0.841	96.290	76.680
41	0.162	0.861	97.072	76.030
42	0.140	0.847	97.668	76.610
43	0.127	0.868	98.002	76.600
44	0.111	0.866	98.396	76.400
45	0.100	0.859	98.628	76.640
46	0.089	0.870	98.934	76.760
47	0.063	0.824	99.526	77.890
48	0.057	0.821	99.660	78.210
49	0.053	0.822	99.704	77.670
50	0.051	0.823	99.764	77.910
51	0.050	0.821	99.756	77.840
52	0.048	0.820	99.758	78.020
53	0.047	0.819	99.794	77.850
54	0.045	0.823	99.808	77.950
55	0.045	0.823	99.782	77.770
56	0.044	0.820	99.812	77.950
57	0.043	0.818	99.818	78.050
58	0.043	0.818	99.834	78.060
59	0.042	0.818	99.848	77.970
60	0.041	0.824	99.866	78.000
