Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.543	4.131	2.770	5.240
2	3.937	3.743	7.982	10.250
3	3.570	3.336	13.820	19.150
4	3.211	3.091	20.646	22.970
5	2.908	2.860	26.498	28.030
6	2.605	2.542	32.300	33.590
7	2.318	2.273	38.528	38.950
8	2.098	2.179	43.042	42.060
9	1.933	2.110	46.998	43.980
10	1.812	2.119	49.990	44.900
11	1.711	1.807	52.354	50.510
12	1.636	1.966	54.142	47.880
13	1.570	1.818	55.644	51.180
14	1.523	1.725	56.792	52.850
15	1.483	1.820	58.114	51.320
16	1.451	1.992	58.654	47.860
17	1.417	1.816	59.424	51.810
18	1.385	1.818	60.340	51.680
19	1.355	1.920	61.224	49.080
20	1.343	1.668	61.410	54.770
21	1.316	1.875	62.224	51.880
22	1.287	1.659	62.852	55.190
23	1.278	1.789	63.128	53.410
24	1.256	1.635	63.800	55.030
25	1.245	1.724	64.046	53.920
26	1.224	1.852	64.666	51.810
27	1.214	1.933	64.828	51.190
28	1.200	1.608	65.126	56.700
29	1.183	1.764	65.524	53.000
30	1.177	1.808	65.654	52.850
31	1.178	1.884	65.674	51.320
32	0.722	0.909	78.688	73.420
33	0.566	0.884	83.000	74.380
34	0.498	0.874	84.882	75.190
35	0.449	0.887	86.164	74.840
36	0.408	0.887	87.740	75.060
37	0.369	0.892	88.782	75.170
38	0.337	0.909	89.736	75.110
39	0.309	0.941	90.354	74.570
40	0.278	0.969	91.632	74.320
41	0.265	0.992	91.908	74.420
42	0.235	0.973	92.896	74.790
43	0.224	1.001	93.172	74.110
44	0.209	1.043	93.656	73.900
45	0.199	1.011	93.898	74.280
46	0.190	1.070	94.242	73.780
47	0.188	1.089	94.346	73.240
48	0.179	1.083	94.522	73.230
49	0.169	1.100	94.858	73.740
50	0.163	1.145	95.052	72.720
51	0.164	1.121	95.084	73.220
52	0.092	0.980	97.744	76.330
53	0.063	0.979	98.690	76.390
54	0.054	0.981	98.894	76.520
55	0.047	0.985	99.182	76.530
56	0.042	0.987	99.304	76.590
57	0.039	0.989	99.390	76.930
58	0.037	0.995	99.416	76.810
59	0.034	1.001	99.484	76.740
60	0.034	1.002	99.446	76.820
