Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.491	4.052	3.314	6.220
2	3.816	3.623	9.918	12.810
3	3.381	3.119	17.406	23.090
4	2.983	2.839	24.986	28.990
5	2.588	2.619	32.714	33.170
6	2.261	2.348	39.420	38.540
7	2.016	2.060	45.022	44.180
8	1.849	2.085	48.762	45.350
9	1.732	2.071	51.576	46.020
10	1.637	1.984	54.054	47.700
11	1.570	1.892	55.580	48.880
12	1.511	1.935	57.242	49.090
13	1.466	1.875	58.386	50.830
14	1.429	1.753	59.302	52.540
15	1.398	1.695	60.310	53.090
16	1.365	1.920	61.040	49.870
17	1.341	1.821	61.516	52.010
18	1.319	1.777	62.170	52.550
19	1.283	1.676	63.288	54.100
20	1.274	1.754	63.328	52.960
21	1.250	2.060	63.730	48.220
22	1.227	1.606	64.568	56.260
23	1.220	1.577	64.794	57.570
24	1.208	1.634	65.034	56.000
25	1.195	1.754	65.408	53.810
26	1.175	1.691	65.674	54.940
27	1.169	1.916	66.076	51.730
28	1.153	1.576	66.292	57.070
29	1.147	1.966	66.836	50.900
30	1.138	1.667	66.814	55.940
31	1.134	1.697	67.068	55.240
32	0.677	0.887	80.008	74.030
33	0.525	0.870	84.204	74.970
34	0.461	0.854	86.168	75.560
35	0.408	0.878	87.726	75.310
36	0.369	0.880	88.938	75.410
37	0.330	0.883	90.110	75.750
38	0.295	0.927	91.148	74.780
39	0.266	0.927	92.030	75.230
40	0.237	0.973	92.978	74.410
41	0.224	1.007	93.248	74.140
42	0.201	0.989	94.092	74.580
43	0.187	1.010	94.548	74.250
44	0.171	1.024	95.030	75.000
45	0.160	1.016	95.404	74.160
46	0.154	1.057	95.514	73.920
47	0.146	1.071	95.888	73.970
48	0.143	1.076	95.830	73.550
49	0.138	1.062	96.046	74.230
50	0.141	1.071	95.896	73.970
51	0.132	1.130	96.282	73.040
52	0.075	0.976	98.282	76.530
53	0.050	0.967	99.050	76.800
54	0.041	0.977	99.296	76.780
55	0.036	0.974	99.452	76.770
56	0.032	0.978	99.580	77.220
57	0.030	0.975	99.598	77.110
58	0.028	0.983	99.640	76.920
59	0.025	0.979	99.712	77.000
60	0.024	0.988	99.680	76.970
