Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.471	3.940	3.872	7.750
2	3.733	3.520	11.260	15.230
3	3.259	3.079	19.576	23.540
4	2.827	2.822	28.060	29.020
5	2.429	2.424	35.990	35.840
6	2.114	2.121	42.464	43.360
7	1.907	2.211	47.428	41.850
8	1.775	2.217	50.642	42.530
9	1.669	1.869	53.250	49.250
10	1.589	1.829	55.184	49.930
11	1.530	1.669	56.704	53.320
12	1.478	2.023	58.168	48.740
13	1.433	1.709	59.230	53.780
14	1.401	1.910	59.894	50.480
15	1.374	1.878	60.874	49.800
16	1.348	1.831	61.374	51.530
17	1.320	1.873	62.184	51.930
18	1.299	1.695	62.850	54.720
19	1.271	1.643	63.564	55.370
20	1.260	1.718	63.792	53.710
21	1.240	1.789	64.370	53.000
22	1.225	1.608	64.550	56.020
23	1.209	1.669	65.058	55.180
24	1.195	1.954	65.324	50.650
25	1.180	1.607	65.758	56.680
26	1.174	1.521	65.966	58.900
27	1.154	1.645	66.482	56.210
28	1.149	1.547	66.738	57.830
29	1.136	1.894	67.150	50.900
30	1.130	1.816	66.974	52.560
31	1.131	1.772	67.016	53.920
32	0.677	0.872	80.126	74.640
33	0.516	0.848	84.486	75.660
34	0.450	0.845	86.546	76.120
35	0.399	0.874	87.984	75.640
36	0.356	0.867	89.240	75.860
37	0.318	0.873	90.434	76.180
38	0.285	0.910	91.412	75.330
39	0.255	0.917	92.464	75.670
40	0.227	0.987	93.366	74.280
41	0.213	0.968	93.780	74.520
42	0.191	0.988	94.466	74.720
43	0.175	0.980	94.976	75.080
44	0.164	1.019	95.078	74.430
45	0.156	1.028	95.612	74.430
46	0.152	1.049	95.694	73.860
47	0.144	1.074	95.806	74.510
48	0.134	1.016	96.086	74.600
49	0.134	1.064	96.166	73.890
50	0.131	1.046	96.352	74.850
51	0.125	1.090	96.450	74.550
52	0.067	0.949	98.456	76.830
53	0.042	0.943	99.258	77.480
54	0.037	0.949	99.396	77.480
55	0.032	0.948	99.522	77.590
56	0.028	0.955	99.646	77.670
57	0.026	0.954	99.658	77.700
58	0.025	0.965	99.696	77.640
59	0.023	0.964	99.726	77.460
60	0.021	0.965	99.736	77.820
