Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.538	4.016	3.236	6.560
2	3.817	3.575	10.008	13.550
3	3.383	3.200	17.512	21.700
4	3.013	2.873	24.434	27.800
5	2.673	2.752	30.954	29.310
6	2.361	2.402	37.622	37.390
7	2.099	2.223	43.170	40.740
8	1.913	2.038	47.472	44.530
9	1.775	2.036	50.730	45.700
10	1.672	2.057	52.986	46.350
11	1.594	1.740	54.974	51.590
12	1.530	1.920	56.594	48.500
13	1.482	1.932	57.964	49.450
14	1.444	1.868	58.966	50.620
15	1.405	1.678	60.024	54.240
16	1.379	2.058	60.596	47.860
17	1.352	1.944	61.080	51.560
18	1.332	1.701	61.696	54.330
19	1.293	1.894	62.724	50.110
20	1.284	1.680	62.988	54.570
21	1.262	1.818	63.386	52.380
22	1.246	1.634	63.766	56.090
23	1.224	1.817	64.500	52.940
24	1.213	1.653	64.890	55.330
25	1.197	1.694	65.250	54.660
26	1.185	1.688	65.596	55.010
27	1.175	1.701	65.886	55.120
28	1.157	1.613	66.306	56.640
29	1.149	1.655	66.524	55.710
30	1.143	1.768	66.880	54.130
31	1.142	1.629	66.706	56.560
32	0.687	0.880	79.796	74.300
33	0.529	0.874	84.226	75.000
34	0.465	0.852	86.006	75.600
35	0.413	0.880	87.574	75.250
36	0.371	0.861	88.808	76.160
37	0.335	0.888	89.958	75.720
38	0.298	0.895	90.874	75.580
39	0.269	0.931	91.958	75.330
40	0.241	0.960	92.804	75.260
41	0.228	0.959	93.128	74.940
42	0.203	0.981	93.946	75.310
43	0.189	1.001	94.384	74.730
44	0.175	1.002	94.866	75.180
45	0.169	1.003	95.018	74.300
46	0.154	1.016	95.622	74.700
47	0.150	1.091	95.658	74.170
48	0.144	1.068	95.780	74.110
49	0.145	1.042	95.760	74.810
50	0.142	1.120	95.838	73.770
51	0.138	1.092	96.016	74.070
52	0.074	0.953	98.234	76.840
53	0.050	0.946	99.040	77.020
54	0.043	0.958	99.192	77.170
55	0.036	0.955	99.448	77.310
56	0.033	0.960	99.480	77.390
57	0.030	0.960	99.552	77.180
58	0.029	0.968	99.588	77.410
59	0.027	0.968	99.616	77.380
60	0.026	0.969	99.664	77.390
