Epoch	Train loss	Test loss	Train Acc	Test Acc
1	2.828	1.981	18.026	24.890
2	1.886	1.711	28.794	36.200
3	1.638	1.519	39.130	45.160
4	1.406	1.315	48.698	51.970
5	1.170	1.092	57.642	60.300
6	1.005	1.043	64.120	63.860
7	0.899	0.888	68.274	69.130
8	0.823	0.817	70.906	71.190
9	0.746	0.713	73.970	75.180
10	0.675	0.735	76.670	74.840
11	0.629	0.715	78.176	75.850
12	0.596	0.660	79.424	77.440
13	0.575	0.757	80.290	74.460
14	0.555	0.710	80.880	75.380
15	0.540	0.682	81.338	76.430
16	0.539	0.708	81.464	76.020
17	0.511	0.788	82.496	74.550
18	0.506	0.661	82.468	78.700
19	0.494	0.649	83.020	78.340
20	0.485	0.603	83.506	80.020
21	0.476	0.767	83.688	74.790
22	0.468	0.788	83.834	75.880
23	0.463	0.634	84.216	78.690
24	0.457	0.567	84.294	80.770
25	0.448	0.614	84.672	79.600
26	0.439	0.708	84.978	76.970
27	0.441	0.754	84.836	75.590
28	0.432	0.597	85.272	79.400
29	0.428	0.627	85.360	80.450
30	0.424	0.784	85.676	75.300
31	0.424	0.791	85.570	76.470
32	0.247	0.253	91.718	91.350
33	0.189	0.238	93.646	91.950
34	0.167	0.237	94.252	91.910
35	0.148	0.237	94.944	92.150
36	0.137	0.228	95.286	92.380
37	0.125	0.231	95.778	92.660
38	0.120	0.245	95.974	92.100
39	0.110	0.241	96.284	92.250
40	0.102	0.259	96.468	91.650
41	0.099	0.251	96.528	92.450
42	0.091	0.252	96.892	92.260
43	0.086	0.249	97.078	92.620
44	0.082	0.257	97.174	92.110
45	0.080	0.242	97.202	92.550
46	0.082	0.279	97.112	92.170
47	0.075	0.272	97.398	92.290
48	0.074	0.257	97.414	92.140
49	0.076	0.271	97.348	92.330
50	0.072	0.263	97.534	92.390
51	0.069	0.278	97.668	92.260
52	0.040	0.224	98.774	93.630
53	0.027	0.219	99.194	93.910
54	0.024	0.220	99.314	94.020
55	0.020	0.223	99.460	94.080
56	0.019	0.221	99.476	94.010
57	0.016	0.224	99.610	93.990
58	0.016	0.227	99.614	94.050
59	0.015	0.229	99.616	94.010
60	0.012	0.236	99.714	93.950
