Epoch	Train loss	Test loss	Train Acc	Test Acc
1	2.621	1.914	15.786	27.300
2	1.746	1.567	33.990	40.740
3	1.441	1.336	47.206	51.760
4	1.201	1.132	56.512	59.170
5	1.029	1.043	63.088	63.430
6	0.890	0.875	68.372	69.850
7	0.768	0.752	73.130	73.950
8	0.706	0.742	75.592	74.240
9	0.676	0.735	76.656	74.970
10	0.630	0.716	78.302	75.060
11	0.599	0.698	79.478	76.590
12	0.579	0.869	80.042	72.470
13	0.565	0.644	80.530	78.040
14	0.555	0.674	80.776	76.910
15	0.537	0.636	81.652	77.820
16	0.528	0.625	81.984	78.730
17	0.509	0.738	82.608	76.560
18	0.506	0.678	82.764	77.500
19	0.492	0.781	83.016	74.610
20	0.480	0.676	83.600	77.410
21	0.476	0.638	83.508	78.720
22	0.468	0.783	83.864	76.200
23	0.462	0.634	84.202	78.730
24	0.458	0.654	84.386	78.520
25	0.444	0.731	84.872	76.440
26	0.440	0.566	84.896	81.200
27	0.440	1.202	84.806	66.040
28	0.431	0.617	85.232	79.480
29	0.428	0.578	85.396	80.700
30	0.420	0.692	85.554	76.810
31	0.420	0.634	85.636	80.140
32	0.258	0.254	91.316	90.980
33	0.193	0.238	93.486	91.750
34	0.170	0.232	94.082	92.180
35	0.151	0.239	94.950	91.950
36	0.140	0.237	95.282	92.060
37	0.130	0.239	95.544	92.170
38	0.120	0.252	95.914	91.740
39	0.112	0.242	96.158	92.350
40	0.106	0.254	96.394	92.110
41	0.102	0.245	96.408	92.260
42	0.092	0.236	96.812	92.800
43	0.089	0.249	96.940	92.530
44	0.083	0.268	97.208	91.860
45	0.085	0.252	97.028	92.550
46	0.083	0.265	97.116	92.200
47	0.075	0.309	97.392	91.140
48	0.079	0.264	97.232	91.910
49	0.075	0.270	97.446	92.330
50	0.074	0.279	97.428	91.670
51	0.073	0.292	97.480	91.750
52	0.042	0.217	98.662	93.540
53	0.029	0.212	99.176	93.720
54	0.025	0.213	99.334	93.900
55	0.022	0.216	99.412	93.850
56	0.020	0.217	99.464	93.900
57	0.017	0.219	99.592	93.950
58	0.017	0.223	99.552	93.960
59	0.015	0.224	99.648	93.990
60	0.013	0.226	99.704	94.060
