Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.643	1.629	26.870	37.810
2	1.503	1.364	44.442	48.830
3	1.316	1.443	52.274	50.320
4	1.143	1.276	59.018	55.940
5	1.029	1.051	63.126	63.530
6	0.942	1.104	66.312	60.790
7	0.879	0.931	68.926	68.530
8	0.819	0.969	71.100	66.440
9	0.773	1.002	72.978	66.600
10	0.724	0.831	74.682	71.430
11	0.673	0.871	76.574	70.230
12	0.635	0.808	78.004	72.490
13	0.611	0.990	79.030	67.840
14	0.592	0.734	79.778	74.670
15	0.568	0.761	80.416	74.310
16	0.558	0.668	80.782	77.620
17	0.544	0.846	81.252	71.580
18	0.539	0.681	81.498	77.200
19	0.526	0.949	81.866	71.080
20	0.513	0.532	82.410	81.780
21	0.509	0.820	82.596	72.800
22	0.506	0.634	82.586	79.060
23	0.496	0.743	82.818	74.730
24	0.489	0.822	83.188	72.400
25	0.484	0.703	83.202	75.570
26	0.474	0.635	83.612	79.310
27	0.473	0.744	83.848	77.320
28	0.466	0.774	83.952	74.370
29	0.467	0.789	83.862	74.540
30	0.466	0.650	83.910	77.410
31	0.456	1.039	84.216	70.540
32	0.280	0.285	90.492	90.090
33	0.224	0.278	92.364	90.210
34	0.205	0.277	92.886	90.640
35	0.190	0.271	93.486	90.890
36	0.177	0.260	93.962	91.260
37	0.165	0.255	94.240	91.480
38	0.160	0.263	94.458	91.420
39	0.151	0.267	94.800	91.170
40	0.143	0.279	95.020	90.940
41	0.133	0.273	95.426	91.090
42	0.129	0.278	95.572	91.210
43	0.121	0.279	95.816	91.090
44	0.121	0.264	95.750	91.580
45	0.113	0.303	96.014	90.780
46	0.112	0.271	96.104	91.420
47	0.107	0.287	96.326	91.000
48	0.103	0.301	96.472	91.180
49	0.101	0.286	96.474	91.130
50	0.097	0.325	96.654	90.570
51	0.098	0.299	96.614	90.880
52	0.060	0.244	98.098	92.700
53	0.048	0.245	98.610	92.520
54	0.043	0.245	98.716	92.730
55	0.040	0.248	98.876	92.610
56	0.038	0.253	98.932	92.620
57	0.035	0.252	99.040	92.640
58	0.033	0.257	99.102	92.670
59	0.032	0.259	99.136	92.760
60	0.029	0.260	99.260	92.880
