Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.633	1.613	40.666	42.300
2	1.085	1.068	61.132	63.530
3	0.859	1.072	69.708	65.820
4	0.747	0.898	73.904	70.350
5	0.689	0.786	75.966	72.390
6	0.647	0.724	77.754	75.560
7	0.628	0.714	78.412	75.570
8	0.610	0.780	79.048	73.360
9	0.593	0.765	79.642	74.020
10	0.585	0.735	79.754	76.400
11	0.573	0.852	80.272	71.480
12	0.565	0.883	80.598	72.530
13	0.557	0.743	80.946	74.210
14	0.555	0.671	80.868	77.000
15	0.542	0.635	81.442	79.260
16	0.537	0.795	81.494	74.550
17	0.528	0.786	82.060	73.910
18	0.523	0.792	82.020	74.000
19	0.524	0.695	81.964	77.340
20	0.514	0.966	82.324	71.720
21	0.510	0.768	82.488	75.260
22	0.510	0.918	82.348	70.900
23	0.506	0.940	82.734	71.620
24	0.499	0.803	82.836	72.690
25	0.504	0.805	82.588	74.730
26	0.491	0.720	83.060	76.880
27	0.487	0.608	83.254	79.120
28	0.493	0.613	83.094	79.690
29	0.487	0.585	83.274	80.230
30	0.485	0.604	83.292	80.150
31	0.482	0.702	83.530	76.210
32	0.315	0.313	89.302	89.210
33	0.260	0.303	90.982	89.550
34	0.239	0.296	91.790	90.140
35	0.228	0.292	92.148	90.090
36	0.212	0.294	92.710	90.080
37	0.204	0.280	92.942	90.520
38	0.196	0.289	93.270	90.520
39	0.190	0.294	93.466	90.500
40	0.184	0.283	93.724	90.710
41	0.176	0.307	93.934	90.250
42	0.174	0.288	93.818	90.410
43	0.170	0.290	94.108	90.700
44	0.168	0.303	94.232	90.030
45	0.163	0.282	94.348	90.580
46	0.159	0.287	94.372	90.290
47	0.126	0.254	95.614	91.480
48	0.112	0.256	96.296	91.500
49	0.107	0.253	96.438	91.630
50	0.103	0.254	96.540	91.680
51	0.101	0.256	96.626	91.600
52	0.095	0.258	96.840	91.710
53	0.093	0.259	96.868	91.730
54	0.091	0.262	96.952	91.820
55	0.089	0.263	97.014	91.720
56	0.090	0.260	96.974	91.720
57	0.086	0.261	97.096	91.820
58	0.084	0.265	97.128	91.600
59	0.082	0.265	97.192	91.750
60	0.081	0.266	97.222	91.840
