Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.603	1.264	41.328	53.860
2	1.084	1.005	61.134	64.380
3	0.888	1.002	68.494	65.980
4	0.759	0.988	73.560	68.000
5	0.699	0.841	75.756	71.270
6	0.655	0.686	77.296	75.820
7	0.633	0.819	78.198	73.170
8	0.613	0.696	78.860	76.640
9	0.598	1.550	79.314	57.920
10	0.595	0.932	79.540	70.270
11	0.575	0.718	80.394	76.620
12	0.570	0.696	80.358	76.570
13	0.555	0.791	80.982	74.420
14	0.552	0.648	80.892	76.990
15	0.558	0.714	80.806	76.790
16	0.544	0.714	81.274	76.670
17	0.538	1.081	81.630	68.180
18	0.529	0.623	82.026	79.100
19	0.524	0.801	81.878	73.920
20	0.526	0.762	81.984	75.390
21	0.519	0.543	82.056	81.650
22	0.510	0.889	82.464	71.870
23	0.503	0.689	82.764	77.040
24	0.503	0.911	82.602	73.620
25	0.502	0.690	82.712	76.530
26	0.504	0.734	82.556	76.700
27	0.495	0.598	82.958	79.190
28	0.486	0.833	83.200	74.570
29	0.491	0.683	83.208	76.440
30	0.481	0.681	83.564	77.760
31	0.488	0.661	83.368	78.800
32	0.311	0.314	89.394	89.500
33	0.257	0.300	91.198	89.860
34	0.236	0.295	91.838	89.940
35	0.222	0.291	92.286	90.200
36	0.212	0.294	92.712	90.130
37	0.203	0.289	92.998	90.170
38	0.195	0.294	93.242	90.430
39	0.188	0.301	93.350	90.070
40	0.183	0.288	93.694	90.420
41	0.177	0.305	93.836	90.670
42	0.174	0.298	93.914	90.610
43	0.171	0.297	94.066	90.280
44	0.165	0.299	94.280	90.130
45	0.161	0.313	94.438	90.300
46	0.159	0.299	94.430	90.780
47	0.125	0.263	95.802	91.870
48	0.109	0.261	96.320	91.790
49	0.105	0.260	96.490	92.080
50	0.102	0.262	96.610	91.920
51	0.096	0.262	96.826	91.950
52	0.093	0.265	96.864	92.020
53	0.092	0.269	96.896	91.830
54	0.088	0.268	97.034	91.740
55	0.088	0.269	97.030	91.760
56	0.084	0.269	97.162	92.010
57	0.082	0.274	97.190	91.820
58	0.084	0.271	97.146	91.920
59	0.082	0.278	97.230	91.840
60	0.078	0.276	97.376	91.920
