Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.629	1.303	40.366	53.140
2	1.182	1.113	57.252	61.170
3	0.990	0.992	64.862	64.280
4	0.884	0.856	68.762	70.190
5	0.806	0.817	71.866	71.180
6	0.723	0.846	74.840	70.460
7	0.690	0.863	76.022	70.930
8	0.663	1.101	77.032	67.130
9	0.638	0.892	77.838	70.240
10	0.628	0.867	78.530	70.490
11	0.623	1.215	78.540	63.610
12	0.607	0.790	78.976	74.780
13	0.601	1.081	79.186	67.180
14	0.589	0.979	79.794	69.450
15	0.573	0.787	80.274	72.430
16	0.575	0.631	80.170	78.270
17	0.566	0.685	80.412	76.780
18	0.552	1.034	80.902	69.980
19	0.543	0.727	81.328	76.540
20	0.538	0.738	81.408	75.230
21	0.542	0.741	81.316	75.450
22	0.525	0.649	82.068	78.110
23	0.519	0.714	82.030	76.840
24	0.521	0.686	81.902	77.520
25	0.514	0.719	82.384	76.650
26	0.516	0.800	82.268	74.590
27	0.503	0.697	82.536	77.240
28	0.503	0.723	82.640	76.000
29	0.506	0.930	82.350	71.380
30	0.496	0.628	82.752	78.790
31	0.497	0.585	82.848	80.180
32	0.324	0.335	88.876	88.570
33	0.275	0.319	90.540	89.090
34	0.250	0.314	91.434	89.200
35	0.238	0.308	91.730	89.430
36	0.229	0.300	92.008	90.040
37	0.219	0.308	92.514	89.760
38	0.208	0.300	92.820	89.890
39	0.201	0.304	92.996	90.180
40	0.196	0.309	93.190	89.830
41	0.191	0.300	93.326	89.950
42	0.184	0.297	93.648	90.310
43	0.181	0.304	93.692	90.100
44	0.179	0.321	93.834	89.870
45	0.172	0.332	93.970	89.740
46	0.170	0.310	94.046	90.130
47	0.136	0.268	95.294	91.490
48	0.119	0.267	95.966	91.480
49	0.117	0.268	96.216	91.450
50	0.110	0.267	96.326	91.510
51	0.109	0.268	96.410	91.500
52	0.105	0.268	96.478	91.520
53	0.100	0.267	96.786	91.580
54	0.102	0.270	96.636	91.500
55	0.097	0.272	96.736	91.490
56	0.094	0.276	96.904	91.390
57	0.096	0.273	96.812	91.600
58	0.093	0.272	96.940	91.470
59	0.092	0.275	96.928	91.480
60	0.089	0.275	97.116	91.560
