Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.488	3.971	4.104	7.960
2	3.793	3.587	10.978	14.440
3	3.421	3.334	17.188	18.810
4	3.146	3.102	22.180	23.600
5	2.956	3.306	25.930	21.570
6	2.754	2.716	29.836	31.530
7	2.548	2.596	33.996	33.760
8	2.403	2.544	36.710	35.430
9	2.281	2.362	39.188	38.550
10	2.208	2.365	41.284	38.640
11	2.123	2.279	43.068	40.730
12	2.065	2.211	44.242	41.650
13	2.011	2.142	45.508	43.390
14	1.963	2.317	46.588	41.080
15	1.903	2.139	48.048	43.700
16	1.863	2.260	48.860	41.560
17	1.837	2.313	49.380	43.150
18	1.796	1.935	50.578	48.790
19	1.752	2.022	51.622	46.980
20	1.743	2.089	51.792	45.340
21	1.708	2.248	52.780	42.860
22	1.685	2.065	52.916	46.700
23	1.681	2.000	53.008	47.980
24	1.660	2.004	53.660	48.950
25	1.639	2.181	54.100	45.410
26	1.625	1.913	54.902	49.210
27	1.615	2.066	54.922	45.540
28	1.594	1.799	55.022	52.000
29	1.588	1.911	55.694	49.370
30	1.580	1.883	55.676	50.340
31	1.567	1.891	56.062	50.300
32	1.072	1.231	68.880	65.220
33	0.896	1.194	73.256	66.750
34	0.824	1.179	75.316	67.070
35	0.770	1.178	76.584	66.820
36	0.721	1.175	78.258	67.790
37	0.677	1.183	79.532	68.060
38	0.645	1.193	80.186	67.910
39	0.608	1.209	81.192	67.830
40	0.570	1.253	82.558	67.290
41	0.551	1.266	82.908	67.740
42	0.515	1.323	83.936	66.760
43	0.494	1.316	84.512	67.040
44	0.465	1.347	85.406	66.880
45	0.446	1.347	85.840	67.450
46	0.430	1.408	86.284	66.470
47	0.409	1.424	87.120	66.830
48	0.390	1.440	87.604	66.230
49	0.372	1.422	88.286	66.160
50	0.371	1.471	88.118	66.200
51	0.348	1.472	88.854	66.300
52	0.210	1.288	94.074	69.730
53	0.161	1.291	95.728	69.870
54	0.139	1.299	96.490	69.910
55	0.125	1.312	96.908	69.770
56	0.114	1.320	97.312	70.080
57	0.108	1.335	97.462	70.210
58	0.098	1.345	97.854	69.960
59	0.092	1.354	98.030	69.990
60	0.089	1.354	98.166	70.070
