Epoch	Train loss	Test loss	Train Acc	Test Acc
1	15.472	4.690	1.308	1.420
2	4.585	4.533	1.760	1.990
3	4.529	4.488	2.166	2.370
4	4.457	4.392	2.986	3.780
5	4.242	4.115	5.054	6.150
6	4.027	3.966	7.346	8.550
7	3.874	3.796	9.372	10.680
8	3.694	3.634	12.202	13.020
9	3.507	3.389	15.582	17.290
10	3.296	3.221	19.600	21.500
11	3.064	3.034	23.468	24.760
12	2.837	2.938	27.718	26.720
13	2.661	2.693	31.238	32.030
14	2.518	2.592	34.100	33.060
15	2.409	2.507	36.498	35.010
16	2.330	2.477	38.232	35.850
17	2.247	2.445	39.830	37.870
18	2.175	2.363	41.564	38.570
19	2.083	2.271	43.780	40.850
20	2.001	2.052	45.456	45.030
21	1.917	2.266	47.284	41.210
22	1.859	2.060	48.398	44.950
23	1.808	2.184	49.836	43.620
24	1.764	2.137	51.158	45.090
25	1.734	2.029	51.604	46.260
26	1.695	2.116	52.734	43.770
27	1.650	2.274	53.612	43.520
28	1.620	1.942	54.346	47.680
29	1.591	1.973	55.174	48.340
30	1.567	1.945	55.650	48.870
31	1.549	1.887	56.414	50.160
32	1.082	1.187	68.588	65.620
33	0.926	1.157	72.662	66.780
34	0.855	1.132	74.386	67.500
35	0.800	1.131	75.810	67.460
36	0.757	1.126	77.224	68.540
37	0.710	1.148	78.524	68.040
38	0.677	1.154	79.284	68.100
39	0.637	1.185	80.320	67.770
40	0.599	1.183	81.478	68.350
41	0.580	1.228	81.860	67.950
42	0.545	1.234	82.910	67.570
43	0.522	1.235	83.506	68.030
44	0.506	1.275	83.932	67.650
45	0.482	1.300	84.898	66.290
46	0.462	1.331	85.514	66.940
47	0.446	1.392	85.910	66.480
48	0.433	1.359	86.362	66.480
49	0.407	1.361	87.152	67.470
50	0.401	1.343	87.370	67.020
51	0.383	1.379	87.984	67.120
52	0.224	1.174	93.630	71.100
53	0.162	1.181	95.782	71.340
54	0.139	1.196	96.602	71.690
55	0.123	1.210	97.038	71.740
56	0.111	1.230	97.394	71.610
57	0.103	1.236	97.616	71.620
58	0.094	1.260	97.888	71.470
59	0.088	1.266	98.034	71.500
60	0.085	1.276	98.166	71.260
