Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.518	3.962	4.826	7.980
2	3.774	3.552	10.946	14.500
3	3.403	3.248	17.366	20.150
4	3.079	3.102	23.334	23.880
5	2.764	2.706	29.534	30.850
6	2.483	2.454	34.924	35.370
7	2.228	2.260	40.320	40.380
8	2.059	2.111	44.062	43.170
9	1.933	2.115	46.874	43.570
10	1.844	2.225	48.988	42.660
11	1.770	1.944	50.854	48.200
12	1.707	1.930	52.294	48.510
13	1.656	1.929	53.548	49.070
14	1.611	1.951	54.540	48.610
15	1.569	2.089	55.632	47.500
16	1.531	2.269	56.798	43.300
17	1.516	1.883	56.938	51.240
18	1.487	1.967	57.754	47.600
19	1.461	1.837	58.346	51.330
20	1.441	1.812	58.818	51.980
21	1.404	1.823	59.678	51.970
22	1.390	1.863	60.204	51.400
23	1.378	1.666	60.484	55.120
24	1.358	1.804	61.242	51.760
25	1.343	1.907	61.474	50.470
26	1.324	1.641	61.882	55.780
27	1.317	1.790	62.264	53.160
28	1.320	1.817	61.904	52.510
29	1.297	2.195	62.538	45.340
30	1.297	1.794	62.718	53.540
31	1.313	2.040	62.174	49.420
32	0.830	0.978	75.274	71.820
33	0.663	0.957	79.974	72.490
34	0.593	0.945	81.798	73.260
35	0.545	0.961	83.212	73.150
36	0.497	0.972	84.524	73.510
37	0.460	0.965	85.698	73.640
38	0.429	0.978	86.650	73.530
39	0.399	1.034	87.390	72.330
40	0.360	1.035	88.696	73.110
41	0.351	1.072	88.936	72.740
42	0.325	1.079	89.712	72.630
43	0.306	1.115	90.236	72.390
44	0.291	1.094	90.694	72.840
45	0.276	1.128	91.162	72.360
46	0.266	1.175	91.494	71.910
47	0.261	1.213	91.680	71.400
48	0.244	1.174	92.184	72.520
49	0.236	1.181	92.524	72.900
50	0.232	1.254	92.678	71.190
51	0.223	1.251	92.924	72.040
52	0.125	1.091	96.516	75.170
53	0.088	1.087	97.944	75.170
54	0.076	1.095	98.210	75.660
55	0.065	1.100	98.686	75.700
56	0.058	1.103	98.800	75.960
57	0.055	1.114	98.934	75.900
58	0.051	1.115	99.010	75.950
59	0.048	1.123	99.078	75.780
60	0.045	1.132	99.152	75.720
