Epoch	Train loss	Test loss	Train Acc	Test Acc
1	2.854	2.018	14.556	21.750
2	1.989	1.896	22.598	25.730
3	1.803	1.833	31.162	30.870
4	1.605	1.440	40.088	45.600
5	1.385	1.264	49.282	54.400
6	1.182	1.122	57.422	59.700
7	1.041	1.046	62.898	62.740
8	0.926	1.004	67.222	65.080
9	0.858	0.909	69.870	67.590
10	0.788	0.840	72.376	71.250
11	0.716	0.769	74.982	73.740
12	0.677	0.671	76.374	76.620
13	0.646	0.789	77.586	72.790
14	0.615	0.791	78.542	73.820
15	0.597	0.745	79.416	74.790
16	0.574	0.675	80.312	76.660
17	0.567	0.877	80.364	70.900
18	0.550	0.662	80.966	78.110
19	0.537	0.711	81.448	77.020
20	0.528	0.655	81.686	77.870
21	0.521	0.634	82.120	78.160
22	0.512	0.931	82.452	72.250
23	0.509	0.593	82.490	80.270
24	0.496	0.657	82.892	78.310
25	0.488	0.591	83.206	79.380
26	0.478	0.643	83.386	79.180
27	0.471	0.986	83.776	71.930
28	0.464	0.554	84.142	81.290
29	0.459	0.554	84.202	81.810
30	0.459	0.581	84.122	80.630
31	0.448	0.596	84.594	80.520
32	0.279	0.286	90.492	90.180
33	0.223	0.270	92.384	90.770
34	0.202	0.269	93.150	91.130
35	0.187	0.255	93.518	91.360
36	0.169	0.261	94.202	91.300
37	0.159	0.254	94.562	91.370
38	0.154	0.257	94.778	91.400
39	0.146	0.264	95.038	91.620
40	0.134	0.281	95.302	91.180
41	0.127	0.274	95.672	91.350
42	0.128	0.269	95.634	91.690
43	0.118	0.268	95.866	91.390
44	0.117	0.274	95.924	91.480
45	0.110	0.281	96.218	91.650
46	0.109	0.274	96.126	91.500
47	0.110	0.288	96.274	91.330
48	0.103	0.292	96.470	91.450
49	0.103	0.274	96.418	91.770
50	0.102	0.269	96.468	91.740
51	0.094	0.290	96.756	91.290
52	0.062	0.237	97.968	93.010
53	0.045	0.233	98.556	93.170
54	0.039	0.235	98.852	93.150
55	0.036	0.233	98.936	93.210
56	0.033	0.241	99.020	93.280
57	0.031	0.242	99.090	93.310
58	0.027	0.245	99.276	93.280
59	0.026	0.245	99.268	93.300
60	0.025	0.250	99.340	93.240
