Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.239	2.115	13.362	16.510
2	1.949	1.753	24.170	31.910
3	1.718	1.769	35.208	35.030
4	1.542	1.402	42.700	47.880
5	1.372	1.335	49.750	51.560
6	1.188	1.133	57.098	60.480
7	1.010	1.091	64.368	62.990
8	0.879	0.858	68.920	70.560
9	0.769	0.883	73.298	69.820
10	0.700	0.912	75.886	69.240
11	0.644	0.785	77.862	73.590
12	0.614	0.758	78.758	75.030
13	0.589	0.780	79.686	73.630
14	0.563	0.694	80.676	76.900
15	0.560	0.647	80.802	78.310
16	0.539	0.700	81.442	76.680
17	0.529	0.851	82.024	72.730
18	0.520	0.728	82.238	75.070
19	0.504	0.591	82.628	80.330
20	0.497	0.720	82.972	75.070
21	0.490	0.677	83.178	77.850
22	0.485	0.818	83.392	74.020
23	0.478	0.669	83.498	78.460
24	0.471	0.856	83.762	73.620
25	0.462	0.686	84.274	77.750
26	0.460	0.552	84.294	81.640
27	0.452	0.970	84.462	72.300
28	0.453	0.593	84.446	80.120
29	0.442	0.608	84.808	80.110
30	0.446	0.633	84.782	79.290
31	0.439	0.510	85.090	83.040
32	0.264	0.276	91.074	90.590
33	0.213	0.270	92.714	90.830
34	0.189	0.270	93.582	91.140
35	0.174	0.258	94.094	91.590
36	0.162	0.252	94.420	91.740
37	0.151	0.253	94.846	91.690
38	0.144	0.256	95.046	91.870
39	0.136	0.252	95.340	91.750
40	0.124	0.273	95.698	91.480
41	0.117	0.263	96.042	91.870
42	0.115	0.276	96.104	91.750
43	0.107	0.265	96.306	91.660
44	0.104	0.258	96.452	91.830
45	0.100	0.281	96.516	91.630
46	0.095	0.274	96.710	91.670
47	0.090	0.296	96.862	91.190
48	0.088	0.306	97.014	91.140
49	0.086	0.281	97.054	91.620
50	0.083	0.301	97.128	91.300
51	0.084	0.288	97.108	91.460
52	0.054	0.237	98.346	92.920
53	0.042	0.238	98.738	93.010
54	0.037	0.237	98.890	93.020
55	0.035	0.240	99.018	92.880
56	0.032	0.242	99.080	92.970
57	0.030	0.246	99.130	93.040
58	0.026	0.249	99.270	93.010
59	0.026	0.249	99.302	92.900
60	0.025	0.252	99.314	93.070
