Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.874	4.540	1.586	2.030
2	4.411	4.223	2.888	3.850
3	4.094	3.932	5.452	7.350
4	3.827	3.724	9.360	11.650
5	3.536	3.406	14.426	17.820
6	3.227	3.172	20.100	22.180
7	2.942	2.909	25.620	27.090
8	2.657	2.731	31.400	30.780
9	2.403	2.550	36.266	35.970
10	2.203	2.268	40.852	40.340
11	2.046	2.184	44.238	42.610
12	1.910	2.096	47.300	44.750
13	1.809	2.453	50.118	39.480
14	1.724	1.926	51.912	47.390
15	1.668	1.971	53.324	47.530
16	1.610	1.828	54.572	50.000
17	1.561	2.014	55.676	47.750
18	1.509	1.880	57.500	47.610
19	1.479	1.703	57.916	53.620
20	1.444	2.025	59.046	47.260
21	1.418	2.077	59.504	48.730
22	1.401	1.800	60.000	51.850
23	1.362	1.797	61.124	51.700
24	1.351	1.881	61.350	51.900
25	1.329	1.687	61.846	53.910
26	1.308	1.668	62.018	54.190
27	1.297	1.711	62.486	53.620
28	1.288	1.932	63.050	50.280
29	1.279	1.611	63.042	56.040
30	1.256	1.807	63.666	52.100
31	1.245	1.698	64.172	54.860
32	0.802	0.985	76.346	71.600
33	0.651	0.957	80.396	72.470
34	0.591	0.953	82.078	72.630
35	0.538	0.952	83.626	73.280
36	0.502	0.963	84.690	73.050
37	0.465	0.985	85.616	72.970
38	0.433	0.972	86.726	73.300
39	0.404	0.992	87.636	72.850
40	0.375	1.019	88.252	72.640
41	0.351	1.035	89.008	72.880
42	0.330	1.057	89.802	72.580
43	0.315	1.076	90.228	72.020
44	0.292	1.101	90.944	71.970
45	0.282	1.100	91.178	72.430
46	0.268	1.114	91.714	72.540
47	0.253	1.159	92.092	71.500
48	0.256	1.159	92.008	71.940
49	0.242	1.177	92.498	71.180
50	0.237	1.199	92.570	71.870
51	0.239	1.246	92.424	70.450
52	0.138	1.037	96.296	74.470
53	0.100	1.026	97.636	74.840
54	0.088	1.029	97.974	74.860
55	0.080	1.031	98.278	75.080
56	0.074	1.037	98.442	75.150
57	0.070	1.042	98.546	75.180
58	0.065	1.039	98.652	75.350
59	0.061	1.045	98.802	75.270
60	0.058	1.053	98.852	74.960
