Epoch	Train loss	Test loss	Train Acc	Test Acc
1	2.815	1.744	21.250	33.520
2	1.627	1.567	38.852	42.240
3	1.335	1.283	51.310	53.650
4	1.138	1.263	59.054	56.110
5	0.990	1.182	64.952	58.050
6	0.865	0.937	69.510	69.090
7	0.752	0.756	73.826	74.010
8	0.674	0.742	76.732	74.700
9	0.623	0.693	78.442	76.700
10	0.584	0.661	79.818	77.580
11	0.563	0.648	80.632	77.660
12	0.546	0.691	81.260	76.840
13	0.530	0.708	81.798	75.520
14	0.512	0.615	82.514	79.240
15	0.506	0.739	82.576	76.640
16	0.502	0.644	82.732	78.360
17	0.480	0.685	83.418	78.180
18	0.481	0.638	83.434	77.720
19	0.470	0.743	83.858	75.280
20	0.455	0.589	84.374	80.370
21	0.455	0.594	84.320	80.690
22	0.441	0.695	84.756	78.130
23	0.442	0.801	84.942	74.160
24	0.437	0.592	84.924	80.680
25	0.431	0.591	85.014	80.080
26	0.429	0.548	85.318	81.870
27	0.419	0.510	85.492	82.600
28	0.413	0.667	85.744	78.380
29	0.418	0.679	85.582	77.770
30	0.415	0.676	85.724	77.990
31	0.408	0.584	86.148	81.100
32	0.241	0.254	91.922	91.390
33	0.182	0.237	93.894	91.850
34	0.163	0.236	94.418	91.850
35	0.144	0.241	95.172	91.840
36	0.135	0.229	95.372	92.560
37	0.123	0.237	95.788	92.220
38	0.115	0.239	96.096	92.130
39	0.107	0.247	96.324	92.320
40	0.099	0.257	96.692	91.950
41	0.096	0.250	96.752	92.220
42	0.085	0.258	97.122	91.940
43	0.082	0.258	97.208	92.120
44	0.079	0.250	97.242	92.270
45	0.077	0.271	97.332	92.030
46	0.075	0.284	97.518	91.860
47	0.075	0.281	97.398	91.840
48	0.070	0.271	97.648	91.800
49	0.069	0.295	97.634	91.550
50	0.067	0.274	97.634	91.980
51	0.067	0.280	97.672	92.040
52	0.039	0.232	98.802	93.190
53	0.027	0.231	99.272	93.430
54	0.024	0.230	99.380	93.530
55	0.021	0.234	99.492	93.550
56	0.020	0.237	99.484	93.570
57	0.017	0.241	99.602	93.500
58	0.017	0.241	99.610	93.560
59	0.015	0.245	99.666	93.630
60	0.014	0.247	99.690	93.510
