Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.595	4.142	2.222	5.570
2	3.808	3.587	10.216	14.280
3	3.319	3.057	18.710	23.930
4	2.954	2.851	25.664	28.480
5	2.653	2.720	31.862	31.550
6	2.415	2.424	36.482	37.050
7	2.210	2.352	40.748	38.740
8	2.047	2.295	44.528	40.290
9	1.902	2.032	47.816	44.910
10	1.799	2.060	50.128	45.840
11	1.708	2.162	52.442	43.830
12	1.643	1.929	53.958	48.350
13	1.581	2.090	55.504	45.250
14	1.532	1.851	56.784	50.810
15	1.494	1.852	57.806	50.610
16	1.461	1.890	58.234	50.320
17	1.424	1.931	59.188	49.410
18	1.398	1.939	60.132	48.950
19	1.372	1.810	60.810	52.060
20	1.356	1.730	61.304	52.860
21	1.326	1.743	62.056	54.010
22	1.311	1.754	62.030	52.900
23	1.299	1.743	62.426	53.620
24	1.274	1.749	63.308	53.440
25	1.266	1.755	63.334	54.030
26	1.247	1.973	63.858	50.660
27	1.243	2.156	64.052	47.710
28	1.223	1.723	64.452	53.800
29	1.211	1.908	64.798	51.190
30	1.207	1.826	65.040	53.930
31	1.204	1.722	65.054	55.090
32	0.739	0.958	78.402	72.090
33	0.579	0.952	82.700	72.910
34	0.512	0.937	84.566	73.480
35	0.462	0.948	85.816	73.740
36	0.419	0.953	87.132	73.970
37	0.378	0.962	88.552	74.270
38	0.344	0.978	89.474	74.060
39	0.313	1.002	90.504	73.780
40	0.282	1.048	91.558	73.230
41	0.268	1.080	91.840	73.500
42	0.238	1.079	92.736	73.160
43	0.224	1.088	93.276	72.760
44	0.208	1.111	93.784	73.290
45	0.191	1.158	94.244	71.950
46	0.179	1.143	94.724	72.600
47	0.172	1.167	94.746	72.270
48	0.167	1.139	95.106	72.570
49	0.164	1.154	95.234	72.810
50	0.156	1.248	95.380	71.880
51	0.157	1.191	95.270	71.820
52	0.087	1.067	97.902	74.450
53	0.062	1.065	98.684	74.870
54	0.052	1.069	99.044	74.840
55	0.047	1.076	99.150	74.760
56	0.043	1.075	99.270	74.950
57	0.040	1.078	99.370	75.110
58	0.038	1.084	99.360	75.200
59	0.035	1.084	99.462	75.170
60	0.033	1.081	99.510	75.250
