Epoch	Train loss	Test loss	Train Acc	Test Acc
1	5.619	4.393	2.190	3.170
2	4.238	4.131	4.574	5.840
3	3.997	3.919	7.262	8.730
4	3.799	3.695	10.148	11.410
5	3.616	3.603	13.150	14.100
6	3.419	3.314	16.860	18.940
7	3.165	3.150	21.638	22.650
8	2.911	3.052	26.648	24.170
9	2.652	2.563	31.230	33.310
10	2.444	2.467	35.644	35.300
11	2.261	2.313	39.388	39.110
12	2.127	2.424	42.614	38.650
13	2.003	2.259	45.382	39.960
14	1.917	2.336	47.300	40.240
15	1.840	2.089	49.050	44.450
16	1.768	2.365	50.774	39.590
17	1.711	2.126	52.022	44.500
18	1.662	1.876	53.278	48.940
19	1.610	2.067	54.542	45.950
20	1.583	1.983	55.506	48.720
21	1.543	2.107	56.302	46.370
22	1.507	1.804	57.194	51.710
23	1.478	1.923	57.930	49.400
24	1.459	1.869	58.602	50.930
25	1.430	1.900	59.226	49.910
26	1.409	1.989	59.658	48.250
27	1.397	1.976	60.050	49.220
28	1.375	1.798	60.614	53.600
29	1.346	1.878	61.302	51.200
30	1.338	2.237	61.544	46.690
31	1.329	1.877	61.782	51.220
32	0.852	1.004	74.932	70.680
33	0.687	0.993	79.196	71.710
34	0.616	0.975	81.280	72.650
35	0.557	0.998	82.772	72.270
36	0.510	1.004	84.348	72.210
37	0.466	1.018	85.690	72.550
38	0.426	1.071	86.766	71.670
39	0.392	1.102	87.716	71.550
40	0.355	1.147	88.910	71.350
41	0.338	1.152	89.336	71.430
42	0.302	1.129	90.586	72.110
43	0.291	1.163	90.964	71.560
44	0.271	1.171	91.458	72.280
45	0.252	1.226	92.186	71.070
46	0.249	1.325	92.128	69.980
47	0.233	1.226	92.656	70.680
48	0.220	1.244	93.140	71.130
49	0.203	1.260	93.704	71.300
50	0.199	1.315	93.810	70.320
51	0.196	1.269	94.010	71.410
52	0.102	1.110	97.380	74.660
53	0.066	1.112	98.638	74.700
54	0.056	1.125	98.912	74.950
55	0.047	1.134	99.156	74.800
56	0.042	1.139	99.318	74.870
57	0.038	1.148	99.420	74.840
58	0.036	1.158	99.412	74.860
59	0.033	1.162	99.514	74.960
60	0.032	1.169	99.528	74.790
