Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.909	3.276	12.220	20.560
2	3.135	2.972	22.886	26.030
3	2.741	2.673	30.128	32.640
4	2.461	2.663	35.674	33.170
5	2.239	2.417	40.410	37.670
6	2.067	2.191	43.838	41.620
7	1.922	2.148	47.338	42.930
8	1.810	1.938	49.902	47.750
9	1.738	1.992	51.774	47.640
10	1.667	2.103	53.314	45.610
11	1.612	1.811	54.784	50.760
12	1.580	1.972	55.616	47.330
13	1.532	2.138	56.744	46.130
14	1.505	1.737	57.398	52.900
15	1.480	1.763	58.130	52.110
16	1.448	2.026	58.874	47.630
17	1.426	1.781	59.226	52.740
18	1.399	1.998	60.194	49.670
19	1.361	1.723	61.126	52.640
20	1.369	1.609	60.834	55.910
21	1.336	1.959	61.626	49.660
22	1.316	1.766	62.254	52.820
23	1.302	1.911	62.558	51.940
24	1.289	1.829	62.954	53.280
25	1.266	1.704	63.536	54.830
26	1.257	1.827	63.848	51.760
27	1.243	1.883	64.090	51.980
28	1.225	1.622	64.520	55.900
29	1.215	1.771	64.790	53.060
30	1.204	1.728	65.166	55.310
31	1.202	1.698	65.172	54.850
32	0.714	0.917	78.878	73.310
33	0.550	0.904	83.368	74.070
34	0.482	0.886	85.316	75.240
35	0.419	0.932	87.312	74.720
36	0.376	0.930	88.502	75.050
37	0.334	0.941	89.770	74.650
38	0.298	0.982	90.840	74.740
39	0.262	1.001	92.060	74.550
40	0.229	1.033	93.248	74.480
41	0.209	1.047	93.806	74.430
42	0.179	1.093	94.686	74.220
43	0.166	1.104	95.238	73.700
44	0.149	1.121	95.708	73.890
45	0.138	1.155	96.110	72.980
46	0.133	1.149	96.222	73.880
47	0.122	1.151	96.602	73.760
48	0.108	1.146	97.092	74.040
49	0.106	1.105	97.130	74.520
50	0.099	1.123	97.332	74.260
51	0.095	1.218	97.504	72.860
52	0.054	1.035	98.886	76.310
53	0.035	1.035	99.454	76.610
54	0.029	1.043	99.582	76.730
55	0.025	1.052	99.666	76.970
56	0.023	1.058	99.742	77.150
57	0.021	1.057	99.768	77.260
58	0.019	1.067	99.764	76.950
59	0.019	1.061	99.790	77.290
60	0.018	1.069	99.802	76.940
