Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.852	1.556	33.494	42.640
2	1.388	1.629	49.404	49.440
3	1.138	1.245	59.196	57.620
4	0.945	1.026	66.636	63.850
5	0.815	1.132	71.012	61.080
6	0.713	1.597	74.828	51.040
7	0.656	0.704	77.092	76.360
8	0.601	0.683	79.070	76.200
9	0.562	0.841	80.300	71.290
10	0.525	0.667	81.680	76.890
11	0.487	0.589	83.234	79.870
12	0.467	0.590	83.928	80.350
13	0.443	0.705	84.690	76.840
14	0.433	0.745	85.044	76.790
15	0.414	0.587	85.688	79.870
16	0.414	0.454	85.710	84.740
17	0.399	0.639	86.106	78.780
18	0.391	0.675	86.452	79.190
19	0.387	0.524	86.644	82.720
20	0.387	0.562	86.620	81.080
21	0.374	0.556	86.998	81.380
22	0.369	0.493	87.262	83.790
23	0.362	0.542	87.442	82.000
24	0.363	0.517	87.456	83.240
25	0.359	0.551	87.548	81.380
26	0.352	0.462	87.874	84.220
27	0.347	0.517	88.122	83.240
28	0.345	0.478	87.988	84.000
29	0.338	0.500	88.430	83.190
30	0.336	0.644	88.366	79.750
31	0.338	0.491	88.250	84.140
32	0.191	0.225	93.544	92.030
33	0.140	0.212	95.214	92.590
34	0.119	0.203	96.044	92.920
35	0.105	0.203	96.512	92.900
36	0.094	0.210	96.832	93.040
37	0.085	0.203	97.170	93.390
38	0.075	0.209	97.528	92.840
39	0.069	0.205	97.812	93.310
40	0.062	0.228	98.024	92.950
41	0.058	0.220	98.054	93.180
42	0.055	0.223	98.172	93.130
43	0.053	0.229	98.248	93.070
44	0.048	0.229	98.454	93.180
45	0.048	0.243	98.440	93.100
46	0.047	0.237	98.398	93.070
47	0.045	0.233	98.560	93.120
48	0.043	0.259	98.594	92.880
49	0.045	0.252	98.536	92.560
50	0.044	0.247	98.522	92.850
51	0.042	0.247	98.618	93.110
52	0.025	0.224	99.284	93.590
53	0.018	0.219	99.550	93.630
54	0.015	0.217	99.652	93.770
55	0.014	0.217	99.714	93.840
56	0.012	0.218	99.770	93.940
57	0.011	0.220	99.802	93.760
58	0.010	0.219	99.808	93.870
59	0.009	0.219	99.844	93.910
60	0.009	0.218	99.826	93.890
