Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.652	1.401	40.770	49.440
2	1.107	1.064	60.178	63.060
3	0.888	0.973	68.532	65.510
4	0.746	0.833	73.812	72.460
5	0.626	1.212	78.334	62.870
6	0.554	0.775	80.888	74.540
7	0.508	0.545	82.402	81.400
8	0.466	0.743	83.956	75.010
9	0.448	0.536	84.450	82.260
10	0.429	0.595	85.138	80.200
11	0.408	0.563	85.788	81.440
12	0.400	0.618	86.112	79.460
13	0.388	0.512	86.700	82.880
14	0.384	0.527	86.878	82.240
15	0.375	0.600	87.020	80.810
16	0.376	0.494	87.052	83.260
17	0.365	0.718	87.394	78.470
18	0.363	0.550	87.634	81.990
19	0.361	0.597	87.602	79.670
20	0.353	0.479	88.086	84.410
21	0.350	0.543	87.988	81.740
22	0.343	0.493	88.070	83.760
23	0.347	0.533	87.940	82.410
24	0.345	0.629	88.116	80.140
25	0.337	0.434	88.408	85.250
26	0.334	0.405	88.416	86.520
27	0.329	0.561	88.686	83.050
28	0.327	0.474	88.808	84.120
29	0.327	0.483	88.738	83.780
30	0.320	0.540	88.986	82.120
31	0.320	0.498	88.934	83.650
32	0.174	0.206	94.274	93.030
33	0.122	0.194	95.972	93.320
34	0.101	0.194	96.666	93.570
35	0.089	0.189	96.988	93.740
36	0.079	0.197	97.434	93.820
37	0.069	0.206	97.696	93.540
38	0.059	0.198	98.102	93.860
39	0.055	0.205	98.178	93.570
40	0.051	0.210	98.356	93.730
41	0.046	0.206	98.434	93.970
42	0.043	0.230	98.596	93.350
43	0.038	0.235	98.790	93.490
44	0.041	0.233	98.628	93.450
45	0.038	0.224	98.758	93.650
46	0.037	0.230	98.764	93.490
47	0.038	0.222	98.816	93.820
48	0.035	0.238	98.842	93.440
49	0.038	0.246	98.746	93.110
50	0.036	0.236	98.790	93.460
51	0.034	0.237	98.878	93.310
52	0.021	0.208	99.408	94.100
53	0.015	0.206	99.644	94.340
54	0.012	0.207	99.740	94.390
55	0.010	0.210	99.794	94.300
56	0.010	0.210	99.780	94.500
57	0.008	0.212	99.826	94.500
58	0.008	0.210	99.814	94.410
59	0.007	0.211	99.836	94.580
60	0.007	0.211	99.874	94.500
