Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.776	1.450	35.788	46.230
2	1.313	1.203	52.130	57.470
3	1.063	1.284	61.880	57.470
4	0.891	0.913	68.532	68.220
5	0.783	0.845	72.200	70.360
6	0.689	0.990	75.888	65.860
7	0.632	0.641	77.900	77.780
8	0.576	0.674	80.140	76.420
9	0.536	0.764	81.290	74.540
10	0.508	0.543	82.440	81.430
11	0.481	0.516	83.132	82.320
12	0.459	0.596	84.250	80.050
13	0.441	0.564	84.870	81.610
14	0.430	0.676	85.124	78.030
15	0.420	0.788	85.466	75.350
16	0.409	0.479	85.874	83.590
17	0.396	0.684	86.396	76.910
18	0.395	0.610	86.450	79.670
19	0.390	0.627	86.650	79.380
20	0.386	0.588	86.794	80.790
21	0.379	0.572	87.080	81.040
22	0.376	0.468	86.964	84.630
23	0.368	0.560	87.326	81.760
24	0.367	0.504	87.494	82.770
25	0.358	0.516	87.738	83.290
26	0.356	0.465	87.772	84.330
27	0.349	0.604	87.886	80.850
28	0.349	0.532	88.104	81.710
29	0.342	0.448	88.230	85.180
30	0.340	0.514	88.256	82.630
31	0.338	0.465	88.382	84.880
32	0.189	0.218	93.796	92.340
33	0.139	0.206	95.344	92.420
34	0.119	0.196	95.974	93.000
35	0.105	0.198	96.550	93.280
36	0.095	0.211	96.816	93.100
37	0.084	0.204	97.228	93.380
38	0.073	0.211	97.558	93.120
39	0.067	0.210	97.792	93.270
40	0.061	0.219	98.032	93.080
41	0.056	0.216	98.118	93.340
42	0.055	0.227	98.184	93.160
43	0.051	0.230	98.364	93.110
44	0.047	0.258	98.438	92.830
45	0.047	0.247	98.480	93.270
46	0.045	0.244	98.508	93.210
47	0.046	0.241	98.474	92.980
48	0.042	0.237	98.648	93.320
49	0.040	0.242	98.670	93.150
50	0.043	0.234	98.610	93.400
51	0.043	0.254	98.648	93.070
52	0.026	0.213	99.288	94.040
53	0.018	0.206	99.534	94.190
54	0.015	0.205	99.654	94.350
55	0.014	0.205	99.670	94.320
56	0.012	0.207	99.776	94.330
57	0.011	0.208	99.774	94.470
58	0.010	0.207	99.802	94.460
59	0.010	0.208	99.782	94.390
60	0.009	0.210	99.818	94.480
