Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.693	1.416	39.212	48.240
2	1.244	1.247	55.022	57.530
3	0.988	1.006	64.828	64.440
4	0.829	0.864	70.632	70.800
5	0.713	0.857	74.832	70.910
6	0.610	0.809	78.862	73.030
7	0.544	0.691	81.218	76.670
8	0.492	0.743	83.096	74.860
9	0.470	0.553	83.772	81.560
10	0.442	0.654	84.838	78.370
11	0.429	0.654	85.234	77.730
12	0.414	0.768	85.838	76.730
13	0.400	0.543	86.258	82.090
14	0.392	0.494	86.498	83.210
15	0.385	0.565	86.858	81.130
16	0.374	0.474	87.136	84.220
17	0.367	0.506	87.290	82.590
18	0.367	0.658	87.324	78.890
19	0.361	0.439	87.484	85.130
20	0.356	0.581	87.836	81.170
21	0.351	0.459	87.994	84.820
22	0.346	0.572	88.098	82.020
23	0.343	0.457	88.272	84.090
24	0.343	0.515	88.288	84.030
25	0.338	0.512	88.344	83.360
26	0.337	0.461	88.430	84.640
27	0.326	0.541	88.706	82.870
28	0.325	0.501	88.834	83.340
29	0.325	0.776	88.766	78.790
30	0.326	0.480	88.810	83.650
31	0.317	0.628	89.116	80.420
32	0.173	0.205	94.290	92.880
33	0.123	0.195	95.950	93.500
34	0.102	0.192	96.672	93.590
35	0.089	0.196	97.124	93.700
36	0.079	0.200	97.504	93.710
37	0.071	0.199	97.676	93.760
38	0.060	0.204	98.056	93.400
39	0.054	0.202	98.302	93.840
40	0.049	0.221	98.398	93.050
41	0.045	0.222	98.500	93.640
42	0.041	0.225	98.738	93.560
43	0.042	0.222	98.662	93.730
44	0.036	0.237	98.894	93.610
45	0.034	0.230	98.944	93.620
46	0.033	0.243	98.940	93.330
47	0.035	0.234	98.844	93.660
48	0.032	0.253	98.968	93.460
49	0.031	0.260	99.024	93.270
50	0.033	0.266	98.906	92.600
51	0.031	0.248	99.006	93.280
52	0.019	0.226	99.474	93.980
53	0.014	0.220	99.652	94.260
54	0.012	0.220	99.740	94.210
55	0.010	0.222	99.792	94.460
56	0.010	0.220	99.828	94.350
57	0.009	0.224	99.838	94.320
58	0.008	0.223	99.842	94.280
59	0.007	0.225	99.872	94.340
60	0.008	0.222	99.846	94.400
