Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.988	4.485	1.318	2.160
2	4.359	4.189	3.180	4.680
3	4.025	3.891	6.634	8.940
4	3.693	3.568	11.498	14.620
5	3.422	3.291	16.456	19.590
6	3.085	3.149	22.222	22.100
7	2.749	3.021	28.714	25.760
8	2.474	2.674	34.604	31.740
9	2.267	2.453	38.786	36.230
10	2.104	2.332	42.702	39.620
11	1.966	2.399	45.958	39.200
12	1.854	2.587	48.574	37.570
13	1.772	2.032	50.416	46.130
14	1.701	2.010	52.326	46.760
15	1.636	2.094	54.128	45.800
16	1.570	1.995	55.820	47.510
17	1.521	2.127	57.210	46.680
18	1.480	2.041	58.196	47.960
19	1.446	2.035	58.850	48.040
20	1.411	2.174	59.822	46.550
21	1.377	2.250	60.850	47.620
22	1.362	2.015	60.946	49.370
23	1.335	1.954	61.796	51.040
24	1.314	1.717	62.144	53.610
25	1.302	1.677	62.694	54.540
26	1.271	1.659	63.390	55.920
27	1.261	1.915	63.910	50.740
28	1.250	1.782	64.054	53.780
29	1.236	1.733	64.438	54.350
30	1.217	1.833	65.028	52.450
31	1.196	1.563	65.612	56.830
32	0.733	0.908	78.412	73.390
33	0.573	0.897	82.898	74.340
34	0.501	0.898	84.810	74.990
35	0.450	0.912	86.048	74.760
36	0.403	0.924	87.698	75.050
37	0.360	0.941	89.040	75.130
38	0.326	0.971	89.980	74.700
39	0.287	1.011	91.272	74.520
40	0.254	1.020	92.286	74.810
41	0.224	1.053	93.174	74.610
42	0.203	1.087	93.904	74.250
43	0.181	1.101	94.496	74.180
44	0.175	1.110	94.716	74.020
45	0.152	1.139	95.538	73.990
46	0.145	1.169	95.620	73.850
47	0.133	1.134	96.090	74.380
48	0.122	1.155	96.490	74.860
49	0.119	1.189	96.538	73.690
50	0.110	1.225	96.836	73.490
51	0.100	1.188	97.204	74.240
52	0.056	1.078	98.716	76.370
53	0.037	1.083	99.256	76.660
54	0.032	1.091	99.438	76.610
55	0.028	1.102	99.536	76.660
56	0.025	1.106	99.614	76.500
57	0.023	1.113	99.634	76.610
58	0.022	1.114	99.710	76.600
59	0.021	1.124	99.700	76.740
60	0.019	1.118	99.748	76.740
