Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.890	4.533	1.018	2.210
2	4.219	4.003	4.148	7.120
3	3.867	3.841	8.892	10.340
4	3.553	3.476	14.180	16.890
5	3.200	2.979	20.338	24.980
6	2.784	2.783	28.242	28.630
7	2.425	2.527	35.444	34.870
8	2.150	2.316	41.362	39.330
9	1.978	2.169	45.560	42.850
10	1.846	2.083	48.754	45.110
11	1.748	1.982	51.410	47.440
12	1.672	1.878	53.052	48.470
13	1.604	1.869	54.702	49.640
14	1.544	1.726	56.106	52.000
15	1.501	1.893	57.046	49.520
16	1.453	1.723	58.698	53.520
17	1.431	2.044	59.214	47.540
18	1.394	2.164	60.274	45.370
19	1.363	1.811	60.988	53.290
20	1.334	1.815	61.690	51.760
21	1.317	1.834	62.260	51.910
22	1.282	1.827	63.162	52.210
23	1.275	1.639	63.230	55.160
24	1.249	1.800	63.770	53.210
25	1.237	1.637	64.158	55.230
26	1.221	1.776	64.678	53.440
27	1.199	1.628	65.318	55.300
28	1.196	1.651	65.514	56.220
29	1.174	1.683	65.922	55.680
30	1.170	1.677	66.048	55.350
31	1.163	1.699	65.912	55.430
32	0.691	0.876	79.534	74.450
33	0.538	0.851	83.794	75.320
34	0.473	0.856	85.612	75.460
35	0.420	0.856	87.134	75.730
36	0.378	0.848	88.176	76.400
37	0.338	0.873	89.492	75.820
38	0.300	0.907	90.856	75.630
39	0.275	0.915	91.680	76.080
40	0.243	0.950	92.552	75.770
41	0.216	0.962	93.586	75.540
42	0.198	0.985	94.006	75.880
43	0.184	1.018	94.446	75.220
44	0.172	1.076	94.792	74.850
45	0.161	1.055	95.136	74.730
46	0.154	1.099	95.316	74.150
47	0.146	1.076	95.614	74.810
48	0.136	1.096	95.986	74.380
49	0.129	1.144	96.262	74.020
50	0.129	1.118	96.176	74.260
51	0.120	1.143	96.520	73.910
52	0.070	0.993	98.328	77.120
53	0.044	0.983	99.158	77.360
54	0.035	0.994	99.408	77.480
55	0.031	0.993	99.496	77.520
56	0.029	0.997	99.548	77.630
57	0.025	1.000	99.628	77.850
58	0.025	1.000	99.620	77.820
59	0.023	1.013	99.680	77.530
60	0.021	1.020	99.708	77.440
