Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.916	4.477	1.510	2.210
2	4.250	4.014	4.240	7.180
3	3.872	3.778	8.958	10.990
4	3.568	3.441	13.930	16.730
5	3.234	3.116	19.888	22.160
6	2.875	3.007	26.298	23.930
7	2.557	2.619	32.824	31.620
8	2.288	2.617	38.326	34.630
9	2.093	2.500	42.864	36.100
10	1.945	2.201	46.282	41.310
11	1.827	2.269	49.362	40.180
12	1.746	2.076	50.974	43.460
13	1.677	2.039	52.916	46.240
14	1.613	1.962	54.752	47.410
15	1.540	2.345	56.570	42.920
16	1.506	1.958	57.356	49.130
17	1.477	1.979	58.082	48.440
18	1.437	2.108	59.120	47.120
19	1.408	1.831	59.794	51.660
20	1.374	1.705	60.560	54.220
21	1.341	1.914	61.564	50.980
22	1.315	2.119	62.206	47.370
23	1.300	1.781	62.514	53.630
24	1.271	1.694	63.476	54.500
25	1.255	1.854	63.876	51.110
26	1.249	1.836	64.150	51.660
27	1.236	2.039	64.336	48.780
28	1.220	1.687	64.764	56.120
29	1.196	2.625	65.480	45.520
30	1.191	1.896	65.472	50.230
31	1.181	1.837	65.794	53.270
32	0.712	0.911	78.928	73.740
33	0.557	0.885	83.224	74.690
34	0.489	0.881	85.186	74.970
35	0.431	0.892	86.778	74.970
36	0.389	0.915	88.082	75.010
37	0.347	0.927	89.308	74.880
38	0.308	0.940	90.502	75.040
39	0.278	0.980	91.448	75.080
40	0.241	0.974	92.616	74.840
41	0.219	1.006	93.296	74.950
42	0.197	1.016	93.998	75.050
43	0.179	1.042	94.628	74.650
44	0.166	1.058	94.936	74.430
45	0.157	1.095	95.240	74.360
46	0.141	1.085	95.786	74.400
47	0.127	1.138	96.246	74.230
48	0.123	1.094	96.392	74.640
49	0.117	1.114	96.588	74.410
50	0.116	1.156	96.602	73.500
51	0.115	1.120	96.576	74.450
52	0.059	1.019	98.590	76.630
53	0.039	1.017	99.280	77.000
54	0.034	1.021	99.384	76.780
55	0.029	1.028	99.580	77.030
56	0.026	1.037	99.594	76.980
57	0.024	1.037	99.616	76.870
58	0.022	1.046	99.638	77.140
59	0.021	1.048	99.700	76.920
60	0.020	1.048	99.686	77.100
