Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.940	4.607	1.162	0.980
2	4.547	4.466	1.676	2.480
3	4.214	3.999	4.662	6.920
4	3.886	3.733	8.782	10.600
5	3.579	3.509	13.798	16.320
6	3.213	3.074	20.088	22.530
7	2.861	2.884	26.414	27.490
8	2.559	2.555	32.552	32.140
9	2.324	2.514	37.930	36.780
10	2.154	2.298	41.520	39.810
11	2.029	2.273	44.438	40.680
12	1.930	2.138	47.056	43.080
13	1.844	2.495	48.814	38.480
14	1.780	2.086	50.572	44.180
15	1.723	2.123	51.900	44.790
16	1.661	2.043	53.228	46.200
17	1.625	1.981	54.184	47.390
18	1.580	1.855	55.404	48.340
19	1.538	1.848	56.388	50.320
20	1.514	1.984	57.090	48.420
21	1.481	1.979	57.854	47.500
22	1.454	1.794	58.864	52.160
23	1.427	1.984	59.196	49.810
24	1.412	1.747	59.624	52.450
25	1.385	1.670	60.354	53.950
26	1.364	1.754	60.816	53.010
27	1.349	1.660	61.286	54.600
28	1.335	1.693	61.720	54.390
29	1.318	1.952	62.214	50.950
30	1.305	1.793	62.358	51.800
31	1.285	1.648	63.180	54.300
32	0.824	1.007	75.914	70.550
33	0.678	0.989	79.694	71.600
34	0.614	0.970	81.512	71.840
35	0.558	0.970	83.066	72.510
36	0.522	0.978	84.180	72.380
37	0.485	1.000	85.096	72.630
38	0.452	1.001	86.084	72.600
39	0.424	1.021	86.898	72.320
40	0.389	1.031	88.154	72.370
41	0.363	1.085	88.660	71.540
42	0.347	1.077	89.288	71.990
43	0.324	1.138	89.958	71.200
44	0.305	1.147	90.476	71.370
45	0.296	1.164	90.760	71.430
46	0.279	1.199	91.480	71.000
47	0.261	1.167	92.008	71.250
48	0.261	1.203	91.766	70.540
49	0.248	1.239	92.368	70.430
50	0.240	1.273	92.614	70.460
51	0.238	1.213	92.544	71.510
52	0.140	1.067	96.218	74.040
53	0.102	1.062	97.600	74.220
54	0.088	1.056	98.072	74.390
55	0.080	1.062	98.288	74.550
56	0.075	1.061	98.446	74.520
57	0.070	1.071	98.570	74.620
58	0.066	1.071	98.728	74.610
59	0.062	1.076	98.776	74.730
60	0.058	1.081	98.932	74.570
