Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.643	4.305	2.136	3.780
2	4.132	3.989	5.114	6.350
3	3.891	3.734	8.262	11.780
4	3.603	3.464	13.288	16.260
5	3.305	3.174	18.728	21.220
6	3.063	2.966	23.312	26.060
7	2.827	2.782	28.154	28.990
8	2.609	2.919	32.440	26.920
9	2.417	2.598	36.000	33.440
10	2.246	2.386	39.790	37.620
11	2.129	2.136	42.816	42.660
12	2.026	2.392	45.192	39.270
13	1.931	2.065	47.214	44.200
14	1.844	2.019	49.120	45.960
15	1.775	1.992	50.500	47.100
16	1.692	2.002	52.680	46.720
17	1.647	2.131	53.704	46.960
18	1.588	1.864	55.226	49.540
19	1.531	1.919	56.422	48.370
20	1.510	1.871	57.310	49.620
21	1.478	2.040	57.892	47.880
22	1.444	1.754	58.722	52.460
23	1.417	1.999	59.300	48.810
24	1.397	2.170	59.934	46.360
25	1.371	1.790	60.774	52.860
26	1.352	1.747	61.406	52.490
27	1.337	1.860	61.426	51.580
28	1.319	1.764	61.936	52.090
29	1.305	1.772	62.444	52.660
30	1.287	1.684	62.948	55.510
31	1.282	1.758	63.174	53.970
32	0.816	0.993	76.030	71.050
33	0.657	0.967	80.346	72.010
34	0.591	0.951	82.210	72.440
35	0.540	0.964	83.430	72.530
36	0.496	0.976	84.828	72.560
37	0.453	0.969	86.144	72.980
38	0.419	0.988	87.074	72.860
39	0.389	0.995	88.086	73.170
40	0.356	1.009	89.026	72.910
41	0.339	1.078	89.360	72.270
42	0.307	1.056	90.654	72.800
43	0.293	1.073	91.064	72.310
44	0.275	1.082	91.464	72.330
45	0.256	1.123	92.194	71.900
46	0.245	1.149	92.400	71.500
47	0.236	1.130	92.724	71.820
48	0.222	1.151	93.182	71.890
49	0.222	1.128	93.178	72.110
50	0.214	1.214	93.434	70.820
51	0.206	1.155	93.836	71.980
52	0.118	1.018	96.998	74.910
53	0.084	1.012	98.162	75.280
54	0.072	1.019	98.488	75.260
55	0.064	1.021	98.760	75.320
56	0.059	1.017	98.950	75.430
57	0.055	1.024	99.010	75.370
58	0.053	1.032	99.062	75.480
59	0.050	1.032	99.150	75.580
60	0.047	1.032	99.224	75.710
