Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.739	4.298	1.962	3.430
2	4.077	3.851	5.728	9.100
3	3.731	3.606	10.876	14.340
4	3.360	3.213	17.514	20.680
5	2.952	2.818	25.324	26.990
6	2.588	2.603	32.412	33.490
7	2.302	2.350	38.432	38.240
8	2.085	2.195	43.512	41.320
9	1.907	1.926	47.300	47.010
10	1.778	2.051	50.710	45.170
11	1.677	1.774	53.156	51.350
12	1.594	2.118	55.010	45.940
13	1.538	2.079	56.632	46.900
14	1.494	1.776	57.760	52.120
15	1.439	1.642	59.114	54.910
16	1.402	1.833	60.072	50.970
17	1.376	1.933	60.660	49.930
18	1.350	2.119	61.278	46.870
19	1.307	1.814	62.586	51.830
20	1.302	1.706	62.612	54.060
21	1.277	1.946	63.176	50.700
22	1.249	1.857	63.782	52.230
23	1.226	1.715	64.504	54.890
24	1.211	1.811	65.032	52.380
25	1.195	1.838	65.272	52.130
26	1.182	1.764	65.818	54.150
27	1.171	1.822	66.204	52.240
28	1.155	1.726	66.406	54.970
29	1.141	1.890	66.960	51.830
30	1.132	1.770	67.072	54.690
31	1.132	1.755	67.110	54.190
32	0.664	0.886	80.190	74.590
33	0.504	0.884	84.850	74.850
34	0.438	0.864	86.662	75.890
35	0.385	0.900	88.208	75.680
36	0.345	0.904	89.486	75.810
37	0.299	0.917	90.912	75.490
38	0.264	0.948	91.824	75.690
39	0.236	0.991	92.782	75.020
40	0.205	1.030	93.776	74.590
41	0.186	1.026	94.330	75.470
42	0.164	1.068	95.232	74.780
43	0.152	1.057	95.472	75.110
44	0.140	1.075	95.964	75.140
45	0.123	1.098	96.438	74.560
46	0.117	1.123	96.728	74.440
47	0.109	1.109	96.824	74.830
48	0.102	1.127	96.996	74.510
49	0.097	1.112	97.296	74.800
50	0.095	1.153	97.376	74.260
51	0.091	1.159	97.506	73.920
52	0.054	1.040	98.712	76.640
53	0.034	1.035	99.356	76.910
54	0.030	1.048	99.432	76.900
55	0.025	1.044	99.610	77.010
56	0.021	1.046	99.730	77.080
57	0.021	1.057	99.712	76.840
58	0.019	1.062	99.712	77.060
59	0.019	1.057	99.698	77.100
60	0.018	1.062	99.746	77.020
