Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.898	4.497	1.558	2.540
2	4.366	4.250	3.574	4.330
3	4.074	3.902	6.584	8.820
4	3.784	3.814	10.738	11.670
5	3.533	3.493	14.622	15.020
6	3.193	3.041	20.510	23.290
7	2.838	2.840	27.152	28.240
8	2.530	2.553	33.344	33.640
9	2.297	2.233	38.560	40.660
10	2.133	2.284	41.932	39.240
11	2.010	2.362	44.934	38.880
12	1.913	2.150	47.384	42.670
13	1.828	2.198	49.360	43.600
14	1.748	1.941	51.462	46.800
15	1.689	2.180	52.868	44.670
16	1.626	1.940	54.336	47.640
17	1.592	2.038	55.306	47.040
18	1.542	1.999	56.748	46.390
19	1.510	1.891	57.178	50.260
20	1.475	1.766	58.186	51.290
21	1.442	2.028	58.918	48.510
22	1.414	1.846	59.724	51.340
23	1.391	1.825	60.158	51.840
24	1.367	1.785	60.804	53.200
25	1.355	1.713	61.308	53.510
26	1.326	1.771	61.884	52.820
27	1.318	1.645	62.332	54.230
28	1.301	1.755	62.514	54.070
29	1.294	1.729	62.850	53.760
30	1.274	1.733	63.346	53.270
31	1.268	1.616	63.422	56.340
32	0.803	0.975	76.356	71.710
33	0.656	0.952	80.272	72.270
34	0.596	0.942	81.958	72.840
35	0.541	0.943	83.596	72.720
36	0.504	0.940	84.424	73.540
37	0.467	0.967	85.538	73.320
38	0.435	0.971	86.650	73.330
39	0.406	0.997	87.490	72.910
40	0.376	0.997	88.504	72.970
41	0.353	1.019	89.100	72.800
42	0.332	1.079	89.792	72.240
43	0.318	1.097	90.204	72.090
44	0.290	1.097	90.984	71.880
45	0.287	1.117	91.018	71.680
46	0.268	1.115	91.642	72.440
47	0.259	1.150	91.980	71.240
48	0.256	1.135	91.968	71.880
49	0.247	1.177	92.384	70.960
50	0.245	1.195	92.354	71.360
51	0.242	1.184	92.432	71.400
52	0.140	1.017	96.350	75.020
53	0.101	1.011	97.556	75.230
54	0.089	1.019	98.046	75.150
55	0.077	1.022	98.342	75.250
56	0.073	1.016	98.522	75.490
57	0.069	1.023	98.612	75.530
58	0.064	1.024	98.816	75.370
59	0.062	1.027	98.798	75.390
60	0.057	1.028	98.948	75.480
