Epoch	Train loss	Test loss	Train Acc	Test Acc
1	5.096	4.606	0.998	1.000
2	4.558	4.529	1.608	1.800
3	4.426	4.215	2.728	3.770
4	4.052	3.894	6.024	7.520
5	3.780	3.617	9.962	13.320
6	3.454	3.258	15.370	18.400
7	3.066	3.114	22.230	22.130
8	2.693	2.761	29.224	27.770
9	2.425	2.437	35.200	35.800
10	2.244	2.210	39.236	40.000
11	2.096	2.145	42.606	41.990
12	1.978	2.764	45.616	34.670
13	1.893	2.329	47.672	41.730
14	1.812	2.107	49.412	44.030
15	1.752	2.463	51.082	41.160
16	1.692	1.991	52.442	46.460
17	1.631	1.972	54.138	48.440
18	1.579	2.212	55.610	41.340
19	1.532	1.840	56.436	51.720
20	1.490	1.922	57.806	48.210
21	1.453	2.053	58.530	47.880
22	1.418	1.856	59.592	51.460
23	1.388	1.682	60.228	54.370
24	1.362	1.866	60.886	50.540
25	1.343	1.900	61.586	51.000
26	1.309	1.798	62.306	52.930
27	1.292	1.680	62.820	54.400
28	1.278	1.637	63.290	55.830
29	1.263	1.576	63.342	57.280
30	1.247	2.019	63.956	49.450
31	1.233	1.704	64.432	54.930
32	0.766	0.954	77.426	72.430
33	0.621	0.927	81.202	73.390
34	0.557	0.922	83.014	73.730
35	0.503	0.921	84.666	73.440
36	0.466	0.940	85.620	74.070
37	0.428	0.956	86.852	74.070
38	0.394	0.963	87.960	73.900
39	0.361	1.010	88.738	73.460
40	0.334	0.998	89.672	74.210
41	0.308	1.020	90.334	73.400
42	0.284	1.078	91.290	72.850
43	0.270	1.092	91.572	72.570
44	0.249	1.056	92.272	73.720
45	0.235	1.133	92.786	72.200
46	0.224	1.161	93.040	71.980
47	0.211	1.154	93.374	72.320
48	0.208	1.137	93.506	73.300
49	0.197	1.189	93.946	72.170
50	0.198	1.185	93.758	72.350
51	0.187	1.201	94.154	72.070
52	0.104	1.042	97.330	75.100
53	0.073	1.041	98.336	75.380
54	0.062	1.043	98.712	75.480
55	0.056	1.051	98.876	75.490
56	0.052	1.058	99.028	75.450
57	0.047	1.063	99.166	75.720
58	0.045	1.062	99.188	75.610
59	0.042	1.069	99.278	75.670
60	0.039	1.073	99.368	75.610
