Epoch	Train loss	Test loss	Train Acc	Test Acc
1	5.295	4.606	1.026	1.000
2	4.600	4.567	1.088	1.730
3	4.478	4.351	2.106	3.220
4	4.158	3.987	4.814	7.070
5	3.847	3.772	9.010	9.800
6	3.577	3.484	13.320	15.330
7	3.233	3.238	19.016	20.130
8	2.873	2.992	25.690	24.420
9	2.588	2.524	31.612	34.070
10	2.363	2.467	36.436	34.530
11	2.198	2.241	40.470	39.890
12	2.055	2.164	43.882	41.960
13	1.957	2.211	46.038	41.560
14	1.861	2.158	48.406	42.370
15	1.793	2.462	50.208	41.190
16	1.723	2.190	51.692	43.900
17	1.663	2.269	53.338	43.150
18	1.605	2.044	54.604	45.140
19	1.552	1.854	55.982	50.120
20	1.516	2.063	56.940	44.890
21	1.468	1.943	58.200	48.590
22	1.436	1.788	58.916	52.320
23	1.394	2.174	60.306	45.420
24	1.375	1.742	60.614	52.660
25	1.347	1.859	61.250	51.340
26	1.314	1.642	62.300	54.740
27	1.301	1.580	62.758	56.150
28	1.286	1.680	62.824	54.830
29	1.272	2.264	63.438	46.620
30	1.247	1.703	63.838	53.540
31	1.237	1.683	64.268	54.530
32	0.760	0.935	77.434	72.650
33	0.615	0.901	81.380	73.380
34	0.553	0.897	83.128	73.970
35	0.499	0.907	84.628	74.100
36	0.459	0.942	85.738	73.840
37	0.423	0.929	86.716	74.090
38	0.385	0.957	88.036	74.480
39	0.353	0.987	89.052	73.930
40	0.321	1.027	90.050	73.250
41	0.295	1.021	90.666	73.510
42	0.283	1.062	91.072	73.180
43	0.254	1.113	92.106	72.660
44	0.241	1.093	92.408	73.030
45	0.224	1.137	93.072	72.650
46	0.209	1.169	93.352	72.920
47	0.194	1.149	93.964	72.880
48	0.190	1.170	94.158	72.640
49	0.184	1.157	94.196	73.120
50	0.175	1.162	94.574	73.010
51	0.175	1.237	94.474	71.890
52	0.099	1.050	97.356	75.670
53	0.066	1.048	98.562	75.820
54	0.056	1.059	98.854	75.990
55	0.049	1.060	99.040	75.950
56	0.045	1.070	99.198	76.050
57	0.041	1.079	99.264	76.030
58	0.039	1.083	99.350	76.110
59	0.035	1.082	99.392	76.130
60	0.033	1.091	99.470	76.100
