Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.951	4.441	1.788	2.750
2	4.323	4.184	3.680	4.620
3	4.072	4.048	6.044	6.850
4	3.895	3.774	8.724	11.010
5	3.715	3.598	11.806	14.160
6	3.478	3.358	15.734	17.890
7	3.214	3.150	20.272	21.890
8	2.899	2.874	26.344	26.350
9	2.595	2.606	32.442	33.220
10	2.354	2.321	37.160	37.610
11	2.177	2.282	41.040	39.860
12	2.041	2.209	44.240	41.680
13	1.941	2.325	46.782	40.470
14	1.853	2.238	48.718	41.360
15	1.791	2.282	50.220	41.200
16	1.727	2.027	51.812	45.550
17	1.677	1.925	53.198	48.470
18	1.625	2.178	54.178	43.250
19	1.578	1.904	55.540	48.790
20	1.543	1.863	56.208	49.330
21	1.506	1.889	57.256	50.250
22	1.481	1.844	57.944	51.050
23	1.437	1.877	58.930	50.910
24	1.420	1.858	59.594	50.480
25	1.385	1.821	60.244	51.910
26	1.362	1.664	61.152	53.690
27	1.351	1.667	60.960	53.970
28	1.334	2.022	61.668	48.850
29	1.322	1.975	62.088	49.660
30	1.296	1.906	62.672	50.480
31	1.276	1.907	63.250	49.860
32	0.819	0.982	75.898	71.380
33	0.671	0.951	79.810	72.640
34	0.608	0.950	81.586	72.960
35	0.554	0.951	83.038	72.840
36	0.518	0.945	84.126	73.440
37	0.481	0.970	85.206	73.140
38	0.447	0.965	86.260	73.670
39	0.419	0.977	86.912	73.280
40	0.387	0.998	87.946	73.190
41	0.361	1.024	88.734	73.030
42	0.344	1.040	89.208	72.240
43	0.325	1.085	89.898	71.580
44	0.298	1.072	90.728	72.530
45	0.284	1.134	91.258	71.780
46	0.276	1.140	91.370	71.530
47	0.260	1.142	91.790	71.220
48	0.253	1.146	92.080	72.160
49	0.237	1.194	92.748	71.280
50	0.230	1.177	92.918	71.320
51	0.227	1.237	92.994	71.020
52	0.137	1.024	96.274	75.120
53	0.099	1.017	97.690	75.510
54	0.085	1.024	98.160	75.200
55	0.078	1.023	98.308	75.450
56	0.072	1.027	98.538	75.480
57	0.067	1.036	98.610	75.220
58	0.063	1.035	98.818	75.540
59	0.060	1.039	98.902	75.430
60	0.057	1.046	98.994	75.310
