Epoch	Train loss	Test loss	Train Acc	Test Acc
1	0.314	0.003	10.072	10.000
2	0.004	0.006	10.022	10.000
3	0.006	0.005	10.344	10.000
4	0.005	0.003	10.320	10.040
5	0.005	0.010	10.904	10.000
6	0.005	0.003	11.130	13.640
7	0.004	0.001	15.796	21.530
8	0.006	0.005	17.920	18.370
9	0.005	0.001	23.294	25.730
10	0.004	0.006	24.896	25.050
11	0.004	-0.019	28.320	34.720
12	0.006	-0.007	24.740	30.900
13	0.007	0.002	24.970	26.130
14	0.006	0.002	20.074	19.720
15	0.006	0.004	25.814	29.070
16	0.006	0.004	23.880	23.930
17	0.006	0.007	27.514	33.150
18	0.005	0.089	28.618	20.270
19	0.004	0.059	27.020	22.820
20	0.006	0.011	21.688	23.870
21	0.005	0.010	27.014	26.400
22	0.006	0.014	26.540	25.710
23	0.007	0.005	26.790	32.570
24	0.004	0.004	27.852	28.410
25	0.006	0.002	19.912	15.300
26	0.006	0.003	21.244	29.040
27	0.005	0.013	25.522	19.070
28	0.008	0.009	20.060	25.540
29	0.006	0.003	26.446	32.400
30	0.004	0.127	25.472	21.400
31	0.006	0.005	22.210	22.940
32	0.000	-0.000	26.144	28.450
33	0.000	-0.000	28.148	30.960
34	-0.000	0.000	29.956	33.890
35	-0.000	0.000	31.810	35.070
36	-0.000	-0.001	33.074	36.110
37	-0.000	-0.001	34.584	36.960
38	-0.000	0.002	35.390	34.600
39	-0.001	-0.001	35.618	36.360
40	-0.001	0.008	33.044	20.680
41	0.000	-0.004	31.712	37.330
42	-0.002	0.001	33.858	30.800
43	-0.005	0.002	27.868	18.020
44	-0.004	-0.006	29.408	33.550
45	-0.001	0.001	30.010	26.510
46	-0.001	0.000	23.460	21.950
47	-0.000	-0.000	24.336	27.380
48	-0.001	-0.000	26.978	30.000
49	-0.000	-0.000	28.022	31.240
50	-0.002	-0.000	28.978	31.990
51	-0.001	-0.000	29.650	32.620
52	-0.001	-0.000	30.174	32.980
53	-0.003	-0.003	30.440	33.890
54	-0.002	-0.000	30.228	33.400
55	-0.003	-0.010	31.274	33.870
56	-0.007	-0.018	31.364	34.680
57	-0.004	-0.008	31.832	34.530
58	-0.006	-0.006	32.440	35.200
59	-0.018	-0.001	32.018	34.890
60	-0.012	-0.000	32.694	35.130
