Epoch	Train loss	Test loss	Train Acc	Test Acc
1	0.219	0.757	28.318	34.160
2	0.023	0.851	43.512	44.980
3	0.003	0.831	52.482	55.590
4	-0.031	0.666	58.138	55.750
5	-0.059	1.644	61.736	54.800
6	-0.065	1.300	64.322	57.460
7	-0.089	0.801	66.772	66.250
8	-0.066	1.433	68.310	55.210
9	-0.073	1.014	69.688	61.130
10	-0.092	4.817	70.508	57.940
11	-0.079	0.537	71.774	64.800
12	-0.076	1.581	71.688	63.210
13	-0.080	1.084	72.446	62.940
14	-0.091	0.948	72.784	70.590
15	-0.072	1.312	74.148	64.990
16	-0.087	1.046	74.032	67.520
17	-0.083	0.636	73.810	65.600
18	-0.088	2.070	74.356	63.020
19	-0.077	0.631	74.518	70.750
20	-0.083	0.443	74.444	73.110
21	-0.076	4.050	74.612	50.560
22	-0.077	1.212	74.974	70.220
23	-0.081	0.881	75.368	71.860
24	-0.089	1.508	75.288	66.520
25	-0.084	1.281	75.768	61.090
26	-0.082	1.691	75.560	64.110
27	-0.084	1.413	75.798	63.300
28	-0.083	0.162	75.348	75.080
29	-0.090	0.772	76.116	68.970
30	-0.077	1.689	75.696	65.840
31	-0.094	0.275	75.932	74.030
32	-0.213	0.101	84.054	85.210
33	-0.187	0.105	85.908	85.310
34	-0.169	0.216	86.660	85.750
35	-0.154	0.225	87.032	85.530
36	-0.155	0.262	87.460	85.940
37	-0.147	0.164	87.690	86.290
38	-0.158	0.262	87.994	85.880
39	-0.155	0.317	87.862	86.190
40	-0.143	0.350	87.980	85.420
41	-0.139	0.266	88.444	86.490
42	-0.133	0.339	88.170	85.810
43	-0.135	0.373	88.560	86.390
44	-0.138	0.311	88.564	86.160
45	-0.135	0.342	88.714	86.290
46	-0.129	0.416	88.668	86.100
47	-0.194	0.325	90.302	87.830
48	-0.175	0.342	91.348	87.960
49	-0.172	0.370	91.522	88.230
50	-0.168	0.380	91.690	88.490
51	-0.162	0.422	91.956	88.210
52	-0.153	0.412	91.878	88.250
53	-0.159	0.438	92.006	88.410
54	-0.156	0.460	92.088	88.490
55	-0.155	0.444	92.084	88.380
56	-0.152	0.461	92.256	88.290
57	-0.151	0.486	92.138	88.520
58	-0.150	0.504	92.360	88.350
59	-0.148	0.497	92.366	88.340
60	-0.146	0.524	92.502	88.530
