Epoch	Train loss	Test loss	Train Acc	Test Acc
1	0.198	0.014	20.300	29.500
2	0.005	0.172	35.528	40.770
3	0.007	0.103	49.190	51.430
4	0.003	0.214	57.722	56.230
5	0.000	0.315	63.100	59.370
6	-0.005	0.129	66.926	67.360
7	-0.007	0.122	70.560	70.930
8	-0.009	0.387	73.562	65.440
9	-0.010	0.221	75.264	70.600
10	-0.011	0.255	76.052	71.350
11	-0.012	0.066	77.208	74.900
12	-0.012	0.208	78.008	70.940
13	-0.015	0.262	78.898	74.330
14	-0.012	0.265	79.208	74.130
15	-0.013	0.432	79.636	70.720
16	-0.013	0.354	80.110	72.580
17	-0.013	0.189	80.738	75.550
18	-0.011	0.174	80.862	74.160
19	-0.016	0.394	81.292	67.110
20	-0.011	0.292	81.232	72.410
21	-0.014	0.465	81.672	66.640
22	-0.012	0.223	81.598	76.880
23	-0.015	0.295	81.986	78.110
24	-0.012	0.224	81.954	75.710
25	-0.014	0.163	82.384	77.380
26	-0.013	0.112	82.408	79.210
27	-0.014	0.159	82.838	78.860
28	-0.014	0.167	82.744	76.380
29	-0.015	0.135	82.826	80.630
30	-0.014	0.243	83.100	75.920
31	-0.013	0.280	82.926	74.100
32	-0.054	0.033	88.688	89.260
33	-0.038	0.051	90.450	89.410
34	-0.031	0.050	91.164	90.010
35	-0.028	0.065	91.848	90.020
36	-0.028	0.074	92.102	90.050
37	-0.028	0.075	92.572	90.180
38	-0.027	0.096	92.866	90.250
39	-0.026	0.093	93.120	89.720
40	-0.025	0.106	93.096	90.180
41	-0.027	0.108	93.546	90.410
42	-0.024	0.097	93.594	89.960
43	-0.025	0.109	93.806	90.260
44	-0.023	0.115	93.790	90.280
45	-0.026	0.110	93.942	90.380
46	-0.022	0.127	93.988	89.770
47	-0.040	0.095	95.382	91.370
48	-0.044	0.103	96.036	91.590
49	-0.040	0.112	96.290	91.650
50	-0.040	0.113	96.400	91.570
51	-0.039	0.112	96.472	91.770
52	-0.038	0.122	96.726	91.600
53	-0.034	0.126	96.546	91.540
54	-0.037	0.128	96.804	91.670
55	-0.032	0.133	96.772	91.560
56	-0.033	0.133	96.868	91.440
57	-0.034	0.135	96.980	91.600
58	-0.034	0.136	97.026	91.500
59	-0.034	0.139	97.164	91.420
60	-0.033	0.143	97.070	91.360
