Epoch	Train loss	Test loss	Train Acc	Test Acc
1	0.307	-0.007	15.802	23.590
2	0.005	-0.003	23.852	27.810
3	0.005	-0.007	28.360	29.450
4	0.005	0.015	32.618	33.260
5	0.003	0.048	34.572	31.400
6	0.006	-0.019	33.604	39.560
7	-0.004	0.075	34.574	28.520
8	0.011	0.628	33.000	16.450
9	0.012	0.111	31.482	27.450
10	0.010	0.045	31.994	30.340
11	0.002	0.082	32.672	25.220
12	-0.003	0.027	36.680	30.820
13	-0.004	0.197	35.642	31.730
14	0.010	0.012	32.530	31.730
15	0.001	0.242	34.630	30.360
16	0.001	0.033	33.226	31.130
17	0.007	0.100	35.168	30.120
18	-0.001	-0.225	35.310	39.500
19	0.009	1.482	29.550	17.960
20	0.005	0.016	31.514	36.690
21	-0.003	0.417	37.300	27.710
22	0.000	-0.214	36.778	40.790
23	-0.010	0.131	35.528	25.750
24	0.013	-0.315	32.840	30.780
25	0.009	0.002	25.786	29.890
26	0.003	-0.010	32.668	37.860
27	0.003	0.011	33.994	37.360
28	0.001	0.013	32.568	29.400
29	0.001	-0.116	34.442	35.300
30	0.006	0.037	34.454	36.940
31	0.002	0.004	34.732	34.860
32	-0.081	-0.151	42.174	41.400
33	-0.109	-0.396	41.948	43.350
34	-0.047	0.016	38.456	37.070
35	-0.098	-0.014	38.288	41.230
36	-0.039	-0.049	40.526	44.700
37	-0.068	0.020	39.112	38.460
38	-0.051	-0.126	38.404	38.390
39	-0.073	-0.134	39.706	39.670
40	-0.099	0.030	36.718	33.480
41	-0.001	-0.029	37.314	42.350
42	-0.076	-0.210	36.622	35.670
43	-0.152	0.107	37.000	29.450
44	-0.067	0.011	29.268	33.190
45	-0.007	-0.013	33.634	39.200
46	-0.052	-0.020	37.618	41.140
47	-0.339	-0.662	39.382	39.930
48	-0.233	0.009	35.566	37.230
49	-0.346	-0.004	37.422	39.150
50	-0.427	-0.179	38.580	34.840
51	-0.188	-0.557	31.676	36.840
52	-0.418	-0.775	35.804	38.780
53	-0.466	-1.022	37.368	40.300
54	-0.236	-0.168	38.430	42.170
55	-0.785	0.040	34.656	31.380
56	-0.189	-0.346	31.754	33.560
57	-0.623	-1.425	34.760	36.590
58	-0.544	-0.655	31.202	35.520
59	-0.320	-1.161	30.888	34.340
60	-0.352	0.006	30.080	31.220
