Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.788	3.450	12.026	16.250
2	3.228	3.124	21.120	23.670
3	2.935	2.887	26.340	27.550
4	2.678	2.728	31.490	30.820
5	2.495	2.666	34.900	32.980
6	2.341	2.645	38.052	32.830
7	2.236	2.405	40.050	37.910
8	2.147	2.400	42.452	37.840
9	2.083	2.335	43.336	39.980
10	2.024	2.317	45.252	40.350
11	1.990	2.410	45.498	38.350
12	1.944	2.336	46.862	40.350
13	1.906	2.343	47.432	40.050
14	1.871	2.352	48.822	40.430
15	1.842	2.253	49.486	41.830
16	1.818	2.618	49.896	36.570
17	1.786	2.053	50.700	45.880
18	1.752	2.640	51.284	37.280
19	1.746	2.106	51.492	44.580
20	1.723	2.154	52.100	45.470
21	1.703	2.047	52.300	46.180
22	1.687	2.117	53.066	45.910
23	1.666	2.059	53.386	45.330
24	1.648	2.115	54.078	45.520
25	1.640	1.999	54.372	48.230
26	1.626	1.860	54.674	50.090
27	1.610	2.044	54.978	47.160
28	1.606	1.928	54.910	48.080
29	1.599	2.062	55.248	47.100
30	1.586	2.295	55.286	43.800
31	1.587	2.128	55.570	45.690
32	1.112	1.178	68.048	66.100
33	0.962	1.149	71.832	66.910
34	0.906	1.147	73.378	67.410
35	0.859	1.142	74.588	67.230
36	0.822	1.141	75.642	67.920
37	0.784	1.154	76.694	68.000
38	0.752	1.161	77.386	67.840
39	0.727	1.170	77.876	67.650
40	0.706	1.187	78.824	67.660
41	0.683	1.184	79.446	67.740
42	0.660	1.176	80.028	67.960
43	0.636	1.210	80.570	67.320
44	0.627	1.255	80.904	66.570
45	0.604	1.221	81.486	67.250
46	0.597	1.252	81.720	66.880
47	0.453	1.106	86.650	70.220
48	0.403	1.120	88.256	70.280
49	0.385	1.127	88.656	70.350
50	0.370	1.145	89.332	70.100
51	0.359	1.149	89.750	69.990
52	0.349	1.157	89.990	69.930
53	0.341	1.163	90.280	69.890
54	0.333	1.173	90.444	69.960
55	0.326	1.184	90.526	69.680
56	0.320	1.191	90.730	69.870
57	0.312	1.200	90.894	69.710
58	0.305	1.216	91.212	69.790
59	0.302	1.206	91.350	69.860
60	0.298	1.217	91.458	69.630
