Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.757	3.312	12.756	20.050
2	3.129	3.018	22.804	25.610
3	2.778	2.934	29.308	27.940
4	2.494	2.672	34.782	31.680
5	2.293	2.357	38.806	38.450
6	2.168	2.553	41.750	35.900
7	2.075	2.236	44.086	40.570
8	2.005	2.336	45.404	38.610
9	1.947	2.274	46.704	40.300
10	1.910	2.995	47.802	31.500
11	1.861	2.158	48.934	43.170
12	1.829	2.222	49.254	43.560
13	1.790	2.277	50.074	41.480
14	1.751	2.204	51.412	44.000
15	1.724	2.202	52.114	43.850
16	1.701	2.118	52.600	45.520
17	1.674	2.534	53.214	39.760
18	1.645	2.454	53.884	39.540
19	1.624	2.101	54.416	44.760
20	1.629	2.570	54.458	38.380
21	1.613	2.146	54.566	44.960
22	1.579	2.074	55.720	46.380
23	1.555	1.852	56.350	50.300
24	1.538	2.156	56.526	45.290
25	1.525	2.099	56.874	45.570
26	1.519	1.852	57.206	51.170
27	1.500	1.943	57.408	48.820
28	1.491	2.055	57.854	46.810
29	1.479	2.074	58.234	47.770
30	1.479	2.196	58.122	46.370
31	1.462	1.894	58.612	50.890
32	1.013	1.103	70.604	68.280
33	0.857	1.073	74.626	69.170
34	0.796	1.045	76.152	69.860
35	0.750	1.078	77.294	69.520
36	0.712	1.084	78.300	69.580
37	0.677	1.085	79.482	70.140
38	0.651	1.100	80.338	69.270
39	0.622	1.110	81.048	69.560
40	0.595	1.105	81.692	70.040
41	0.579	1.143	82.224	69.090
42	0.555	1.139	82.760	69.590
43	0.541	1.195	83.252	68.630
44	0.522	1.234	83.806	68.560
45	0.510	1.202	83.950	69.170
46	0.497	1.226	84.436	68.680
47	0.367	1.060	89.184	72.250
48	0.322	1.073	90.646	72.010
49	0.302	1.084	91.216	71.740
50	0.285	1.096	91.794	71.880
51	0.278	1.100	92.044	72.140
52	0.269	1.118	92.340	71.780
53	0.260	1.125	92.616	71.760
54	0.253	1.130	92.780	71.790
55	0.247	1.134	92.968	71.680
56	0.241	1.138	93.136	71.430
57	0.234	1.156	93.342	71.180
58	0.225	1.157	93.816	71.550
59	0.222	1.162	93.834	71.330
60	0.215	1.180	94.060	71.320
