Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.769	3.346	12.796	18.400
2	3.169	3.045	22.330	25.290
3	2.832	2.971	28.618	27.080
4	2.558	2.628	33.508	33.000
5	2.376	2.613	37.540	34.150
6	2.240	2.497	40.356	36.570
7	2.143	2.420	42.382	38.590
8	2.065	2.437	44.288	38.300
9	2.020	2.306	44.976	40.400
10	1.964	2.269	46.202	41.040
11	1.915	2.263	47.588	41.080
12	1.868	2.190	48.610	42.090
13	1.836	2.106	49.454	44.260
14	1.792	2.245	50.574	42.560
15	1.756	2.138	51.570	45.380
16	1.728	2.613	51.844	38.320
17	1.704	2.033	52.616	45.980
18	1.689	2.323	53.018	42.260
19	1.668	2.079	53.344	45.160
20	1.643	1.945	54.110	48.170
21	1.604	1.919	54.920	48.590
22	1.596	2.001	55.160	47.670
23	1.574	2.438	55.774	40.830
24	1.559	2.018	56.334	46.900
25	1.545	2.020	56.450	47.300
26	1.534	1.733	56.656	52.840
27	1.523	2.071	57.080	47.040
28	1.515	2.045	57.292	46.850
29	1.505	2.107	57.252	46.420
30	1.493	1.894	57.778	49.100
31	1.484	1.889	57.784	49.530
32	1.038	1.121	69.818	67.620
33	0.883	1.092	73.876	68.430
34	0.817	1.079	75.608	69.500
35	0.772	1.082	76.626	69.430
36	0.738	1.091	77.710	69.250
37	0.702	1.079	78.808	69.690
38	0.675	1.093	79.462	69.840
39	0.645	1.117	80.362	69.750
40	0.621	1.117	81.002	69.620
41	0.600	1.151	81.678	69.160
42	0.579	1.135	82.160	69.870
43	0.559	1.150	82.558	69.340
44	0.545	1.188	83.138	69.090
45	0.522	1.206	83.826	69.130
46	0.508	1.257	84.240	68.460
47	0.381	1.076	88.650	72.120
48	0.336	1.075	90.050	72.150
49	0.314	1.089	91.082	71.860
50	0.304	1.097	91.274	72.350
51	0.290	1.108	91.748	71.930
52	0.284	1.117	91.874	72.120
53	0.273	1.122	92.234	71.720
54	0.268	1.134	92.470	71.830
55	0.261	1.138	92.610	71.800
56	0.254	1.147	92.814	71.650
57	0.247	1.153	93.088	71.700
58	0.244	1.173	93.134	71.480
59	0.240	1.169	93.256	71.710
60	0.230	1.186	93.554	71.700
