Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.543	1.200	42.786	55.500
2	1.067	1.500	62.010	52.720
3	0.849	0.948	70.180	66.690
4	0.719	0.740	75.040	74.610
5	0.639	0.914	78.200	69.710
6	0.579	0.671	79.912	76.700
7	0.544	0.556	81.222	80.820
8	0.511	0.659	82.586	78.330
9	0.489	0.562	83.302	80.760
10	0.469	0.633	83.888	79.500
11	0.459	0.697	84.268	77.420
12	0.450	0.589	84.592	80.080
13	0.435	0.623	85.044	79.310
14	0.418	0.649	85.690	78.900
15	0.412	1.021	85.906	69.820
16	0.399	0.583	86.464	81.410
17	0.392	0.511	86.680	82.310
18	0.383	0.516	86.982	82.400
19	0.381	0.571	87.012	82.180
20	0.370	0.741	87.364	77.320
21	0.362	0.472	87.680	83.360
22	0.357	0.551	87.848	81.950
23	0.359	0.472	87.592	84.450
24	0.347	0.574	88.106	80.680
25	0.344	0.472	88.158	84.670
26	0.342	0.412	88.260	86.140
27	0.340	0.795	88.246	76.410
28	0.337	0.571	88.486	81.710
29	0.336	0.506	88.460	83.450
30	0.332	0.671	88.616	78.540
31	0.326	0.543	88.792	82.240
32	0.179	0.217	94.006	92.330
33	0.130	0.216	95.676	92.850
34	0.111	0.212	96.374	93.070
35	0.097	0.207	96.700	93.390
36	0.088	0.205	97.042	93.520
37	0.079	0.213	97.518	93.370
38	0.068	0.214	97.760	93.520
39	0.065	0.228	97.838	93.520
40	0.058	0.237	98.090	93.050
41	0.053	0.232	98.284	93.400
42	0.049	0.244	98.428	93.450
43	0.043	0.236	98.644	93.540
44	0.045	0.237	98.530	93.600
45	0.041	0.250	98.644	93.020
46	0.041	0.247	98.644	93.180
47	0.037	0.258	98.854	93.480
48	0.037	0.251	98.802	93.430
49	0.036	0.260	98.796	93.540
50	0.036	0.253	98.832	93.250
51	0.037	0.246	98.806	93.540
52	0.022	0.220	99.390	94.230
53	0.015	0.222	99.632	94.280
54	0.014	0.225	99.664	94.260
55	0.013	0.228	99.714	94.270
56	0.011	0.230	99.760	94.300
57	0.010	0.230	99.768	94.460
58	0.010	0.230	99.786	94.410
59	0.009	0.236	99.820	94.340
60	0.009	0.237	99.790	94.410
