Epoch	Train loss	Test loss	Train Acc	Test Acc
1	5.490	4.251	3.098	5.830
2	4.040	3.844	7.488	9.630
3	3.771	3.727	10.896	11.600
4	3.559	3.547	14.616	15.070
5	3.346	3.291	18.352	19.990
6	3.114	3.047	22.646	24.100
7	2.874	3.026	27.280	25.230
8	2.594	2.666	32.670	31.800
9	2.369	2.446	37.046	36.870
10	2.201	2.386	40.706	37.570
11	2.083	2.372	43.528	37.930
12	1.979	2.083	45.824	43.540
13	1.893	2.131	47.842	43.610
14	1.818	2.364	49.458	39.690
15	1.762	2.110	50.786	44.750
16	1.702	1.951	52.556	48.100
17	1.655	1.934	53.594	47.250
18	1.614	1.915	54.558	49.030
19	1.581	1.816	55.434	51.140
20	1.543	2.099	56.210	47.160
21	1.513	2.080	57.212	47.010
22	1.490	2.019	58.104	48.420
23	1.461	1.809	58.528	52.340
24	1.437	1.832	58.958	51.460
25	1.422	1.815	59.570	52.680
26	1.399	1.958	59.926	51.620
27	1.384	2.055	60.266	48.430
28	1.356	1.745	61.120	54.100
29	1.348	1.765	61.340	53.750
30	1.335	1.709	61.540	54.750
31	1.320	1.839	62.062	51.590
32	0.840	0.984	75.452	71.600
33	0.671	0.954	79.904	72.850
34	0.600	0.950	82.050	73.510
35	0.538	0.964	83.732	72.730
36	0.490	0.998	85.050	72.710
37	0.445	1.002	86.398	73.190
38	0.403	1.030	87.532	72.790
39	0.369	1.071	88.604	72.690
40	0.337	1.089	89.542	72.460
41	0.308	1.142	90.506	71.680
42	0.283	1.147	91.310	72.480
43	0.264	1.258	91.774	69.980
44	0.243	1.251	92.478	71.470
45	0.226	1.243	93.192	71.420
46	0.224	1.301	93.178	70.340
47	0.210	1.242	93.558	71.280
48	0.188	1.247	94.334	71.480
49	0.185	1.300	94.422	71.400
50	0.179	1.294	94.516	70.350
51	0.181	1.356	94.568	70.240
52	0.089	1.115	97.874	75.110
53	0.055	1.121	99.002	74.930
54	0.044	1.122	99.288	75.240
55	0.038	1.136	99.442	75.310
56	0.034	1.137	99.534	75.050
57	0.032	1.145	99.584	75.230
58	0.030	1.149	99.596	75.120
59	0.028	1.152	99.658	75.100
60	0.025	1.157	99.672	75.110
