Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.858	3.348	12.652	19.440
2	3.122	2.992	23.300	26.590
3	2.768	2.843	29.806	28.830
4	2.521	2.730	34.596	32.390
5	2.339	2.377	38.140	37.210
6	2.205	2.554	41.052	36.280
7	2.090	2.368	43.600	38.930
8	1.982	2.192	45.992	42.100
9	1.889	2.077	48.082	45.080
10	1.814	2.242	50.064	43.320
11	1.747	2.459	51.652	40.730
12	1.702	2.322	52.782	41.620
13	1.639	2.096	54.092	44.840
14	1.602	2.118	55.380	46.130
15	1.561	1.982	56.134	48.860
16	1.532	2.277	56.796	44.460
17	1.510	2.037	57.220	47.430
18	1.476	1.960	58.208	48.840
19	1.443	1.955	59.132	50.120
20	1.429	2.398	59.332	43.710
21	1.394	1.947	60.092	50.930
22	1.385	1.856	60.560	51.610
23	1.366	1.852	60.902	51.150
24	1.341	1.749	61.740	53.470
25	1.334	1.795	61.938	52.950
26	1.311	1.642	62.314	56.560
27	1.306	1.747	62.624	53.740
28	1.286	1.680	63.180	55.210
29	1.283	1.913	63.170	50.770
30	1.273	1.676	63.214	54.690
31	1.248	1.780	64.106	53.520
32	0.759	0.954	77.668	72.430
33	0.599	0.935	82.012	73.210
34	0.528	0.932	84.018	73.820
35	0.470	0.934	85.758	74.100
36	0.427	0.972	86.996	73.340
37	0.378	0.990	88.422	73.410
38	0.343	0.992	89.380	74.000
39	0.301	1.047	90.844	73.000
40	0.272	1.076	91.762	72.560
41	0.242	1.126	92.696	72.640
42	0.220	1.135	93.462	72.780
43	0.202	1.116	93.920	72.660
44	0.182	1.176	94.662	72.410
45	0.169	1.171	95.056	72.650
46	0.153	1.165	95.664	73.290
47	0.143	1.189	95.856	72.550
48	0.135	1.266	96.204	71.740
49	0.133	1.224	96.192	72.520
50	0.114	1.248	96.812	71.650
51	0.123	1.258	96.440	72.040
52	0.062	1.116	98.660	74.920
53	0.040	1.127	99.354	74.730
54	0.034	1.136	99.486	74.790
55	0.030	1.141	99.608	75.090
56	0.026	1.155	99.696	75.030
57	0.025	1.159	99.696	74.760
58	0.023	1.171	99.690	74.710
59	0.021	1.167	99.758	74.980
60	0.021	1.172	99.754	75.000
