Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.851	3.462	12.704	17.120
2	3.083	3.014	23.818	26.010
3	2.690	2.784	30.936	30.390
4	2.409	2.531	36.852	36.080
5	2.206	2.443	40.994	37.770
6	2.036	2.195	44.864	42.230
7	1.911	2.224	47.942	42.180
8	1.799	2.301	50.398	41.640
9	1.714	1.964	52.508	48.140
10	1.654	2.125	53.896	45.060
11	1.612	1.928	54.766	48.750
12	1.578	1.955	55.734	48.710
13	1.535	2.002	56.646	47.680
14	1.506	1.955	57.236	48.270
15	1.477	1.873	58.194	50.080
16	1.451	2.130	58.890	47.000
17	1.420	2.099	59.594	46.720
18	1.393	2.032	60.172	47.710
19	1.378	1.857	60.640	50.480
20	1.350	2.032	61.404	49.590
21	1.341	2.243	61.564	45.710
22	1.316	1.809	62.360	53.490
23	1.308	1.687	62.546	55.000
24	1.282	1.761	63.118	53.140
25	1.275	1.797	63.384	53.230
26	1.264	1.716	63.800	54.480
27	1.238	1.754	64.468	54.090
28	1.245	1.808	64.278	52.910
29	1.224	1.680	64.634	54.720
30	1.221	1.857	64.640	52.170
31	1.206	1.613	65.130	56.880
32	0.726	0.919	78.622	73.150
33	0.552	0.913	83.440	73.910
34	0.480	0.903	85.682	74.540
35	0.424	0.916	87.080	74.800
36	0.375	0.923	88.522	75.390
37	0.335	0.956	89.774	74.840
38	0.297	0.979	90.886	74.390
39	0.262	1.009	92.170	74.480
40	0.227	1.025	93.138	74.260
41	0.201	1.047	94.018	74.450
42	0.182	1.079	94.542	74.030
43	0.163	1.132	95.342	73.960
44	0.151	1.119	95.674	73.780
45	0.138	1.128	96.122	73.730
46	0.128	1.153	96.466	73.370
47	0.119	1.164	96.710	73.880
48	0.115	1.208	96.846	73.020
49	0.110	1.186	97.012	73.570
50	0.108	1.168	96.972	74.140
51	0.103	1.139	97.164	74.030
52	0.052	1.057	98.954	75.860
53	0.035	1.063	99.412	75.920
54	0.028	1.075	99.616	75.960
55	0.025	1.081	99.652	76.090
56	0.022	1.088	99.746	75.990
57	0.021	1.088	99.754	76.190
58	0.020	1.091	99.816	76.060
59	0.019	1.100	99.768	76.160
60	0.018	1.103	99.820	76.170
