Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.866	3.261	12.796	21.310
2	3.055	3.174	24.110	24.480
3	2.617	2.646	32.404	33.120
4	2.303	2.434	38.908	37.370
5	2.099	2.172	43.534	42.300
6	1.939	2.204	46.914	43.390
7	1.816	2.056	49.830	46.070
8	1.716	1.924	51.942	48.430
9	1.639	1.970	54.072	48.300
10	1.592	2.000	55.358	48.170
11	1.550	2.090	56.306	45.990
12	1.518	1.872	56.986	49.900
13	1.474	1.858	58.140	50.300
14	1.457	1.999	58.712	49.110
15	1.429	1.847	59.272	52.140
16	1.397	1.777	60.124	52.820
17	1.379	1.618	60.560	55.660
18	1.350	2.122	61.352	47.660
19	1.335	1.874	61.608	50.230
20	1.315	1.572	62.442	57.070
21	1.290	2.081	62.836	48.990
22	1.283	1.618	62.890	57.610
23	1.269	1.745	63.332	53.940
24	1.259	1.725	63.674	54.360
25	1.242	1.778	63.912	53.970
26	1.228	1.670	64.366	55.560
27	1.214	1.859	64.968	51.170
28	1.209	1.636	65.048	55.990
29	1.197	1.897	65.208	52.020
30	1.183	1.819	65.896	54.100
31	1.175	1.516	66.016	59.160
32	0.689	0.925	79.592	73.480
33	0.529	0.896	83.914	74.180
34	0.458	0.898	85.856	74.770
35	0.404	0.919	87.664	74.770
36	0.355	0.927	89.134	75.010
37	0.310	0.953	90.484	74.850
38	0.275	0.993	91.702	74.550
39	0.242	0.993	92.602	75.030
40	0.213	1.039	93.570	74.020
41	0.191	1.050	94.202	74.570
42	0.168	1.098	95.126	74.090
43	0.157	1.089	95.436	74.160
44	0.140	1.113	95.960	73.840
45	0.129	1.110	96.364	74.380
46	0.126	1.123	96.426	73.770
47	0.119	1.157	96.606	73.590
48	0.108	1.132	97.000	73.870
49	0.102	1.148	97.258	74.140
50	0.102	1.201	97.056	73.170
51	0.093	1.177	97.582	73.550
52	0.050	1.042	98.972	76.180
53	0.033	1.048	99.458	76.130
54	0.027	1.046	99.626	76.470
55	0.024	1.052	99.686	76.710
56	0.022	1.063	99.726	76.440
57	0.020	1.060	99.750	76.670
58	0.018	1.059	99.810	76.790
59	0.018	1.064	99.816	76.680
60	0.016	1.067	99.834	76.780
