Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.910	3.393	11.966	19.720
2	3.028	2.814	24.678	29.610
3	2.550	2.584	33.496	33.750
4	2.233	2.251	40.304	41.350
5	2.008	1.985	45.202	46.720
6	1.862	1.937	48.560	47.100
7	1.755	1.934	50.536	48.150
8	1.670	1.966	53.194	49.050
9	1.611	1.917	54.694	49.190
10	1.561	1.842	55.900	50.490
11	1.527	1.866	56.698	49.870
12	1.485	2.158	57.962	45.920
13	1.461	1.937	58.288	49.800
14	1.434	1.730	59.328	53.250
15	1.413	1.732	59.668	53.360
16	1.384	2.180	60.522	46.050
17	1.364	1.843	60.772	51.120
18	1.345	2.826	61.510	38.510
19	1.326	1.712	61.740	54.450
20	1.309	1.960	62.184	49.420
21	1.301	1.711	62.402	55.050
22	1.283	1.729	62.824	54.480
23	1.270	1.867	63.156	52.700
24	1.261	1.937	63.300	51.170
25	1.247	1.914	63.958	51.730
26	1.234	2.852	64.268	44.180
27	1.222	1.858	64.378	53.670
28	1.226	1.734	64.480	53.690
29	1.211	1.924	64.742	52.380
30	1.206	1.604	64.908	56.790
31	1.188	1.812	65.316	53.780
32	0.737	0.921	78.102	73.440
33	0.580	0.899	82.572	74.220
34	0.516	0.899	84.238	74.500
35	0.468	0.905	85.608	74.420
36	0.427	0.916	86.786	74.480
37	0.390	0.932	87.828	74.580
38	0.357	0.945	88.914	74.430
39	0.330	0.994	89.734	73.920
40	0.303	1.002	90.564	74.360
41	0.281	1.034	91.208	73.450
42	0.261	1.022	91.854	74.070
43	0.247	1.058	92.228	73.850
44	0.233	1.096	92.746	73.110
45	0.216	1.063	93.340	73.980
46	0.212	1.121	93.532	73.630
47	0.197	1.135	93.948	73.270
48	0.187	1.171	94.254	73.290
49	0.187	1.190	94.154	72.120
50	0.182	1.179	94.382	72.450
51	0.178	1.235	94.508	72.140
52	0.100	1.022	97.430	75.970
53	0.069	1.019	98.516	76.000
54	0.059	1.029	98.828	75.990
55	0.052	1.041	99.014	76.130
56	0.049	1.037	99.080	76.240
57	0.045	1.043	99.206	76.220
58	0.042	1.057	99.352	76.120
59	0.038	1.058	99.378	76.260
60	0.036	1.056	99.466	76.300
