Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.893	3.323	12.414	19.340
2	3.000	2.886	24.838	27.840
3	2.490	2.328	34.632	38.850
4	2.178	2.268	41.306	40.630
5	1.983	2.197	45.472	42.430
6	1.846	2.075	48.942	44.430
7	1.745	2.227	51.264	42.740
8	1.669	1.703	53.526	52.700
9	1.612	2.347	54.526	41.400
10	1.573	2.140	55.536	45.690
11	1.530	2.391	56.650	42.250
12	1.500	2.045	57.424	48.430
13	1.465	1.734	58.338	53.260
14	1.445	1.767	58.870	52.600
15	1.418	1.823	59.546	51.100
16	1.387	1.796	60.002	51.740
17	1.370	1.795	60.608	52.770
18	1.354	1.777	61.186	52.730
19	1.338	1.746	61.380	53.130
20	1.322	2.049	61.970	49.180
21	1.305	1.827	62.650	51.760
22	1.286	1.651	62.910	54.880
23	1.273	1.906	63.172	50.990
24	1.255	1.703	63.796	55.840
25	1.256	1.860	63.638	51.950
26	1.244	2.272	63.940	48.870
27	1.233	1.658	64.332	55.560
28	1.231	1.684	64.238	54.760
29	1.217	1.528	64.708	58.530
30	1.213	1.560	64.820	57.900
31	1.208	1.866	65.008	52.460
32	0.740	0.918	77.888	73.210
33	0.585	0.889	82.100	74.310
34	0.523	0.890	84.106	74.410
35	0.477	0.907	85.250	74.470
36	0.438	0.901	86.304	75.180
37	0.399	0.929	87.568	74.740
38	0.369	0.924	88.512	75.150
39	0.337	0.979	89.346	74.700
40	0.320	0.990	90.022	74.440
41	0.296	1.022	90.676	74.710
42	0.282	1.019	91.100	74.420
43	0.262	1.058	91.876	73.400
44	0.244	1.124	92.350	73.190
45	0.235	1.132	92.702	73.330
46	0.222	1.134	92.996	73.480
47	0.212	1.146	93.180	72.850
48	0.206	1.178	93.508	72.880
49	0.205	1.172	93.552	73.180
50	0.197	1.206	93.870	72.230
51	0.195	1.146	93.858	73.990
52	0.108	1.036	97.162	76.250
53	0.077	1.030	98.258	76.170
54	0.066	1.031	98.574	76.680
55	0.059	1.042	98.786	76.550
56	0.054	1.050	98.952	76.510
57	0.050	1.052	99.128	76.540
58	0.046	1.056	99.210	76.680
59	0.044	1.063	99.206	76.560
60	0.041	1.063	99.302	76.550
